episode_id,deminf_score,num_timestep_samples,raw_score_mean,normalized_score_mean,rank
299,0.0037431769332362448,209,-7.348746986480421,0.0037431769332362448,215
280,0.0010752516562710325,157,-7.361791651213498,0.0010752516562710325,216
313,-0.007137440257654259,148,-7.366794024501834,-0.007137440257654259,217
165,-0.008230182725603403,210,-7.355735967272804,-0.008230182725603403,218
70,-0.009204188121829618,178,-7.368655357467994,-0.009204188121829618,219
66,-0.010898073052523934,159,-7.369389479015358,-0.010898073052523934,220
379,-0.011692362356116872,188,-7.359231783143172,-0.011692362356116872,221
236,-0.013921471394130568,173,-7.371586166594989,-0.013921471394130568,222
128,-0.021442104968526034,171,-7.373408606642635,-0.021442104968526034,223
105,-0.02195375634596978,180,-7.37824385077865,-0.02195375634596978,224
311,-0.024854186741160602,207,-7.378072813129272,-0.024854186741160602,225
341,-0.025725538653607553,166,-7.381580289587917,-0.025725538653607553,226
242,-0.026321539526608373,154,-7.3801540141497854,-0.026321539526608373,227
25,-0.02854169623319444,170,-7.383820312163409,-0.02854169623319444,228
141,-0.030911956773211083,171,-7.3856689943904765,-0.030911956773211083,229
168,-0.0351982767050734,183,-7.391370234810807,-0.0351982767050734,230
233,-0.036567811695406974,180,-7.39177411308995,-0.036567811695406974,231
135,-0.040124672093935304,200,-7.393305096626282,-0.040124672093935304,232
87,-0.04046532415901507,166,-7.393587451383292,-0.04046532415901507,233
275,-0.04256541970419975,164,-7.396658294569185,-0.04256541970419975,234
154,-0.04631091891275734,206,-7.355624032252043,-0.04631091891275734,235
149,-0.04989276363448341,197,-7.401401531071025,-0.04989276363448341,236
65,-0.050396844887193724,165,-7.401819346649478,-0.050396844887193724,237
139,-0.052981198653251974,168,-7.396749763261704,-0.052981198653251974,238
293,-0.053646726092468344,171,-7.405572875433731,-0.053646726092468344,239
204,-0.054050820366956985,205,-7.35725991086262,-0.054050820366956985,240
127,-0.057293961255733654,180,-7.407536128715233,-0.057293961255733654,241
241,-0.05801524553972207,190,-7.39494912164253,-0.05801524553972207,242
272,-0.0671376852504956,167,-7.415695252294787,-0.0671376852504956,243
172,-0.07070369619456196,179,-7.419230349237027,-0.07070369619456196,244
212,-0.07831912428747326,174,-7.4165297531990255,-0.07831912428747326,245
399,-0.07963736958628671,179,-7.428331449711123,-0.07963736958628671,246
354,-0.07994133017758008,170,-7.426792505675671,-0.07994133017758008,247
261,-0.08091521302012024,148,-7.428394346623807,-0.08091521302012024,248
