model_name,method,camera,seed,eval_task_success,eval_grasp_success,denoise_index,timestep,layer,attention_source,query_length,key_length,query_count,camera1_mass,camera2_mass,visual_total,language_mass,state_mass,suffix_mass,other_mass,x_t_norm,v_t_norm,suffix_hidden_norm
random_corner_12k,random,"corner,gripperPOV",10042,32.0,94.5,0,1.0,3,expert_cross,50,177,50,0.33489274978637695,0.23119337856769562,0.5660861283540726,0.12972164154052734,0.3041922152042389,0.0,1.4901161193847656e-08,40.96978759765625,20.364919662475586,189.73348999023438
random_corner_12k,random,"corner,gripperPOV",10042,32.0,94.5,0,1.0,7,expert_cross,50,177,50,0.3062092363834381,0.26385167241096497,0.5700609087944031,0.2090461403131485,0.22089290618896484,0.0,4.470348358154297e-08,40.96978759765625,20.364919662475586,189.73348999023438
random_corner_12k,random,"corner,gripperPOV",10042,32.0,94.5,0,1.0,11,expert_cross,50,177,50,0.37051451206207275,0.24552534520626068,0.6160398572683334,0.34014517068862915,0.043814919888973236,0.0,5.21540641784668e-08,40.96978759765625,20.364919662475586,189.73348999023438
random_corner_12k,random,"corner,gripperPOV",10042,32.0,94.5,1,0.8999999761581421,3,expert_cross,50,177,50,0.33395275473594666,0.23074056208133698,0.5646933168172836,0.12935133278369904,0.30595532059669495,0.0,2.9802322387695312e-08,40.2694206237793,20.38290023803711,189.7396240234375
random_corner_12k,random,"corner,gripperPOV",10042,32.0,94.5,1,0.8999999761581421,7,expert_cross,50,177,50,0.3063913881778717,0.26057878136634827,0.56697016954422,0.21131908893585205,0.22171077132225037,0.0,0.0,40.2694206237793,20.38290023803711,189.7396240234375
random_corner_12k,random,"corner,gripperPOV",10042,32.0,94.5,1,0.8999999761581421,11,expert_cross,50,177,50,0.3697914779186249,0.24299058318138123,0.6127820611000061,0.343519926071167,0.04369797930121422,0.0,3.3527612686157227e-08,40.2694206237793,20.38290023803711,189.7396240234375
random_corner_12k,random,"corner,gripperPOV",10042,32.0,94.5,2,0.800000011920929,3,expert_cross,50,177,50,0.33280929923057556,0.2306818813085556,0.5634911805391312,0.1292458474636078,0.30726298689842224,0.0,0.0,39.6668701171875,20.563560485839844,189.73948669433594
random_corner_12k,random,"corner,gripperPOV",10042,32.0,94.5,2,0.800000011920929,7,expert_cross,50,177,50,0.30609801411628723,0.2596416771411896,0.5657396912574768,0.21197277307510376,0.22228752076625824,0.0,1.4901161193847656e-08,39.6668701171875,20.563560485839844,189.73948669433594
random_corner_12k,random,"corner,gripperPOV",10042,32.0,94.5,2,0.800000011920929,11,expert_cross,50,177,50,0.368462473154068,0.24212507903575897,0.610587552189827,0.3452942371368408,0.04411820322275162,0.0,7.450580596923828e-09,39.6668701171875,20.563560485839844,189.73948669433594
random_corner_12k,random,"corner,gripperPOV",10042,32.0,94.5,3,0.699999988079071,3,expert_cross,50,177,50,0.3313802480697632,0.2308393120765686,0.5622195601463318,0.12941592931747437,0.30836451053619385,0.0,0.0,39.13266372680664,20.689796447753906,189.73294067382812
