camera,model_a,model_b,denoise_index,timestep,v_t_l2,v_t_cosine,x_t_l2,hidden_cosine
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,0,1.0,4.977630138397217,0.9715310335159302,0.0,0.9662837386131287
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,1,0.8999999761581421,5.0686821937561035,0.9703881740570068,0.4977630078792572,0.9643934965133667
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,2,0.800000011920929,5.2951340675354,0.9683414697647095,0.999549388885498,0.9623108506202698
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,3,0.699999988079071,5.463800430297852,0.9668669700622559,1.5193395614624023,0.9598650932312012
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,4,0.6000000238418579,5.664063930511475,0.9652687907218933,2.050631523132324,0.9561796188354492
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,5,0.5,5.863174915313721,0.9644942283630371,2.596092700958252,0.9523724913597107
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,6,0.4000000059604645,6.4869561195373535,0.9588395953178406,3.152089834213257,0.9467483758926392
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,7,0.30000001192092896,8.055710792541504,0.9413444995880127,3.742687225341797,0.9386911392211914
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,8,0.20000000298023224,10.308589935302734,0.9155236482620239,4.421715259552002,0.926895022392273
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,9,0.10000000149011612,12.393207550048828,0.9009969234466553,5.221742153167725,0.9120287895202637
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,0,1.0,11.312833786010742,0.8575679659843445,0.0,0.9122146368026733
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,1,0.8999999761581421,11.58765697479248,0.8491674065589905,1.1312835216522217,0.9085793495178223
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,2,0.800000011920929,12.078902244567871,0.8397488594055176,2.2870280742645264,0.90260249376297
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,3,0.699999988079071,12.494223594665527,0.8315455317497253,3.4902191162109375,0.8954671621322632
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,4,0.6000000238418579,13.101526260375977,0.8207697868347168,4.732436180114746,0.8864107728004456
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,5,0.5,13.735091209411621,0.8102232217788696,6.027385234832764,0.8745244741439819
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,6,0.4000000059604645,14.595575332641602,0.798895537853241,7.376855850219727,0.858268141746521
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,7,0.30000001192092896,15.509276390075684,0.7923023104667664,8.788180351257324,0.8370963931083679
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,8,0.20000000298023224,17.334030151367188,0.7799059748649597,10.252962112426758,0.8086010217666626
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,9,0.10000000149011612,20.44988250732422,0.7847045063972473,11.798477172851562,0.7747235298156738
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,0,1.0,11.89208984375,0.8525574207305908,0.0,0.9113824367523193
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,1,0.8999999761581421,12.252832412719727,0.8428643345832825,1.189208984375,0.9051986932754517
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,2,0.800000011920929,12.59400463104248,0.8365259766578674,2.411689519882202,0.8989966511726379
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,3,0.699999988079071,12.886701583862305,0.8330588340759277,3.66636323928833,0.8907076716423035
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,4,0.6000000238418579,13.330609321594238,0.8270320296287537,4.9474778175354,0.88101726770401
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,5,0.5,13.918696403503418,0.8190745115280151,6.266836643218994,0.8693943023681641
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,6,0.4000000059604645,14.498163223266602,0.8150849342346191,7.635965347290039,0.8547163605690002
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,7,0.30000001192092896,15.374485969543457,0.8095977306365967,9.036419868469238,0.8352659940719604
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,8,0.20000000298023224,17.047197341918945,0.7977381348609924,10.483817100524902,0.8103415369987488
