episode_id,deminf_score,num_timestep_samples,raw_score_mean,normalized_score_mean,rank
158,0.8171564465787584,257,-6.655600618914098,0.8171564465787584,1
8,0.8112059659021078,254,-6.689380241504178,0.8112059659021078,2
120,0.7816998522363068,215,-6.696726820080779,0.7816998522363068,3
110,0.7634538068525503,231,-6.703270590838589,0.7634538068525503,4
275,0.757076309941918,243,-6.69110777054304,0.757076309941918,5
331,0.7558143274121721,249,-6.606089645919391,0.7558143274121721,6
318,0.7207350003386063,217,-6.704615990320842,0.7207350003386063,7
222,0.7085149240556883,220,-6.76324871597868,0.7085149240556883,8
103,0.68196332297695,254,-6.7954383497163064,0.68196332297695,9
118,0.6629971638260176,236,-6.81094103479116,0.6629971638260176,10
161,0.6402355955695925,222,-6.832818034890893,0.6402355955695925,11
54,0.6398682658557584,227,-6.815285212492977,0.6398682658557584,12
371,0.6366128220297018,242,-6.842413973217168,0.6366128220297018,13
353,0.6333142458871133,226,-6.840599335048755,0.6333142458871133,14
278,0.6153170583219822,244,-6.863479749101107,0.6153170583219822,15
128,0.6123896043553864,218,-6.853131485276996,0.6123896043553864,16
381,0.6094173057390595,220,-6.84753163727847,0.6094173057390595,17
174,0.6090484067363643,226,-6.8449782340575815,0.6090484067363643,18
20,0.595718723829885,232,-6.820879411423343,0.595718723829885,19
82,0.5534156546728458,235,-6.907585363861517,0.5534156546728458,20
233,0.5425308161642384,225,-6.912357183385778,0.5425308161642384,21
13,0.5411652048396967,222,-6.914766547916172,0.5411652048396967,22
134,0.5388020382847992,215,-6.923767766287161,0.5388020382847992,23
358,0.536743995480399,219,-6.878851982737967,0.536743995480399,24
329,0.5307743581889652,243,-6.93234619616808,0.5307743581889652,25
385,0.5296806265578087,242,-6.934893105640884,0.5296806265578087,26
75,0.5245562567136387,240,-6.938248215119044,0.5245562567136387,27
123,0.5074263800073728,232,-6.953512668609619,0.5074263800073728,28
154,0.5051021450150552,238,-6.9565702853750455,0.5051021450150552,29
66,0.49963538422886344,243,-6.962982145683592,0.49963538422886344,30
97,0.4993971819338914,220,-6.94841682621927,0.4993971819338914,31
375,0.4957334537926016,235,-6.9652056998394904,0.4957334537926016,32
223,0.4944293983579626,257,-6.965845571881602,0.4944293983579626,33
197,0.4939371662469974,240,-6.966141579548518,0.4939371662469974,34
28,0.489340500092979,262,-6.944495639121563,0.489340500092979,35
309,0.4887947599751946,233,-6.9596445018129796,0.4887947599751946,36
306,0.4874705242805179,231,-6.965701129357364,0.4874705242805179,37
116,0.48651459701299765,255,-6.964674419826931,0.48651459701299765,38
221,0.47357097436452417,217,-6.981556905579457,0.47357097436452417,39
242,0.4679307817603497,250,-6.976489035288493,0.4679307817603497,40
374,0.45698382596985815,243,-6.997004359837913,0.45698382596985815,41
393,0.4534439130902905,222,-6.9960446150095255,0.4534439130902905,42
151,0.4416523791508425,230,-7.006362628936768,0.4416523791508425,43
352,0.44074110055994226,224,-7.007502321686063,0.44074110055994226,44
216,0.43266608943173307,242,-7.017024698993064,0.43266608943173307,45
252,0.4323577500376429,222,-7.01486864820257,0.4323577500376429,46
277,0.4265025475461537,222,-7.023032338769586,0.4265025475461537,47
140,0.426197468265847,248,-7.02341995187985,0.426197468265847,48
372,0.42441778738767055,255,-7.00486556408452,0.42441778738767055,49
148,0.4242928841202852,239,-7.026384121537042,0.4242928841202852,50
338,0.423891449942934,257,-7.016352054210024,0.423891449942934,51
11,0.41849364849845727,247,-7.030197713056556,0.41849364849845727,52
43,0.4163877699884131,233,-7.031917194099044,0.4163877699884131,53
336,0.4147203927042594,230,-7.033160703769629,0.4147203927042594,54
1,0.41175644899131025,229,-7.034872374333323,0.41175644899131025,55
283,0.40975023322207493,232,-7.037511506299863,0.40975023322207493,56
234,0.39169216846891747,242,-7.053031005806831,0.39169216846891747,57
86,0.3908271647574856,233,-7.053700183764718,0.3908271647574856,58
276,0.38761342261493936,249,-7.058877545347814,0.38761342261493936,59
65,0.38701908188124723,219,-7.045287761514046,0.38701908188124723,60
12,0.3585648171353697,230,-7.076018448843472,0.3585648171353697,61
217,0.3531952610571467,227,-7.086165531091228,0.3531952610571467,62
37,0.34772858978403665,241,-7.090749272337264,0.34772858978403665,63
247,0.34592835705600317,222,-7.092296817281225,0.34592835705600317,64
77,0.3320422807211958,225,-7.104439502292209,0.3320422807211958,65
205,0.32344936110449984,234,-7.112187398464932,0.32344936110449984,66
190,0.32058927928556863,222,-7.114079201901639,0.32058927928556863,67
350,0.317708051444357,224,-7.114515030667896,0.317708051444357,68
90,0.31490590833984,228,-7.118964832428603,0.31490590833984,69
24,0.3146823196303909,235,-7.11480742988857,0.3146823196303909,70
330,0.31180885494385435,256,-7.122685752809048,0.31180885494385435,71
267,0.3105199514703717,217,-7.121687933779715,0.3105199514703717,72
334,0.3089155943164228,230,-7.124320994943813,0.3089155943164228,73
71,0.30690103463856644,235,-7.127493102161597,0.30690103463856644,74
176,0.3068487277851669,250,-7.126681142807007,0.3068487277851669,75
