episode_idx,deminf_score,num_score_samples,raw_mean,raw_std,rank,selected
357,-0.04646408274865098,243,-7.430141497377832,0.6015646878634112,208,False
204,-0.04702617424416122,208,-7.430094696772405,0.6551293618667756,209,False
144,-0.04853237472909071,226,-7.4294282180369775,0.8272078018998292,210,False
200,-0.04894460284548868,268,-7.432713991967006,0.8215942708738251,211,False
299,-0.0527467614198908,233,-7.435359911857245,0.6622941837412388,212,False
153,-0.05348224779646046,243,-7.4365546157167115,0.6437905120560689,213,False
42,-0.05374256577978552,234,-7.437600485619656,0.7715701140308807,214,False
109,-0.05720952597483291,247,-7.441737804335621,0.7595024026321018,215,False
271,-0.0652832692802328,218,-7.445876644292009,0.6094125129758923,216,False
335,-0.06718969143499222,251,-7.447476378791677,0.6795660121792398,217,False
17,-0.06796510088782522,245,-7.448094552876998,0.7212379136829178,218,False
51,-0.06880535862615522,214,-7.449560105243576,0.6657385791788647,219,False
327,-0.07037470512322973,252,-7.452340880399028,0.7259911622212367,220,False
186,-0.07067986253761248,258,-7.453739461972732,0.7926978185128448,221,False
93,-0.0707372157611834,220,-7.44971135746349,0.9351321251733525,222,False
291,-0.07424119349785971,216,-7.453489708311764,0.5916310432135898,223,False
84,-0.07470031826201627,229,-7.453884388508581,0.6241189642706362,224,False
399,-0.07491122354971215,255,-7.455982533623191,0.8001942311656474,225,False
35,-0.07502797290073311,243,-7.4553251541200485,0.6638731242168824,226,False
111,-0.07586519713580739,267,-7.458601230688012,0.7393269583292056,227,False
180,-0.0779532885878045,230,-7.458150662546572,0.6286117559636821,228,False
199,-0.07961273525730615,252,-7.461302621654733,0.8834172081228807,229,False
188,-0.07993146368881163,253,-7.460071123321694,0.8115530069586749,230,False
76,-0.08415559507910796,237,-7.464843422048705,0.8516817738902253,231,False
10,-0.08618172243106112,250,-7.465812105178833,0.7731665906383485,232,False
397,-0.08697913869437979,212,-7.463190048745592,0.811543223668331,233,False
388,-0.09241145073382452,241,-7.469418814568104,0.5924565206678638,234,False
114,-0.09296442236116284,219,-7.469584870737619,0.6399592481476022,235,False
272,-0.09348254086033242,251,-7.470030264075533,0.510771525932739,236,False
301,-0.09494042067931437,234,-7.4740146306844855,0.7773123023543876,237,False
282,-0.09504618900606346,252,-7.47618476423637,0.7822451727067161,238,False
0,-0.09767486186627611,233,-7.4668946341213065,0.8194059430695814,239,False
226,-0.09791694499785485,229,-7.473842237714076,0.6486656748036117,240,False
57,-0.10053026000524505,218,-7.476088737493625,0.5909845323976965,241,False
15,-0.10236097612006116,248,-7.477662487055666,0.4807503267173497,242,False
241,-0.10638048908651765,251,-7.481350024857844,0.8072373949992986,243,False
64,-0.10808779408750109,238,-7.482585466208578,0.4796721104005455,244,False
239,-0.11295162519127246,244,-7.48678283873803,0.570570462658469,245,False
280,-0.1153278059911012,236,-7.488809241413397,0.5646693996054128,246,False
356,-0.11652318889564908,252,-7.489840268458008,0.7377806964241885,247,False
91,-0.12025877960832632,257,-7.4930480840759675,0.6269329842245988,248,False
325,-0.12094352546331523,216,-7.493636716295172,0.6626875716047758,249,False
294,-0.12123300702075016,245,-7.495651117960612,0.7294160065651001,250,False
173,-0.12130823331597933,216,-7.493950232311532,0.6951347145922707,251,False
72,-0.12835136149612178,246,-7.502366901413212,0.7376357326685945,252,False
129,-0.13103535778105013,267,-7.496740213791827,1.1691682695208432,253,False
273,-0.13107058344798123,253,-7.50334456032915,0.676892574020104,254,False
323,-0.13243950600850748,273,-7.506749188652551,0.6604102968418474,255,False
376,-0.13664013245643475,234,-7.508605730839265,0.5536216144858843,256,False
370,-0.1372596189117399,229,-7.507662618351121,0.7606111123234902,257,False
193,-0.1438632825165783,246,-7.515122581626664,0.794951769947844,258,False
38,-0.14470596071323297,220,-7.5140637621735085,0.577319021461619,259,False
147,-0.1464874319666099,235,-7.5155951790775815,0.5380463355660193,260,False
343,-0.14843555114096435,230,-7.517269852541496,0.7320348452874014,261,False
149,-0.15128207389575377,225,-7.5219714207119415,0.7799319049418372,262,False
146,-0.1526093420393614,235,-7.521646091109472,0.5925829381081923,263,False
124,-0.15288377557499244,232,-7.521453299741635,0.5063679644760098,264,False
262,-0.15529355763897623,239,-7.521774714960713,0.7947993746183906,265,False
152,-0.15746281518652183,228,-7.5250300141105875,0.697135726147336,266,False
187,-0.15798623689000493,236,-7.525651370738186,0.5662108263898754,267,False
340,-0.16161630171549443,256,-7.5293186356623965,0.5967279313922619,268,False
126,-0.16399698837264598,242,-7.5319856454518215,0.6611255485521992,269,False
227,-0.165819912254719,240,-7.532214075989193,0.6286517328311642,270,False
62,-0.16624861194506538,231,-7.538149493769306,0.842920490916117,271,False
87,-0.16838461237368635,227,-7.53174084398715,0.7586400444604349,272,False
307,-0.16871441828164013,247,-7.536417916718765,0.6717258253759605,273,False
56,-0.17236236921863574,224,-7.5378382078238895,0.5454761268619194,274,False
195,-0.17337392035212415,212,-7.53870777364047,0.7570306054810213,275,False
191,-0.17908388887217244,238,-7.543787431316216,0.808372214217806,276,False
293,-0.1792873129575608,230,-7.538918844858805,0.9306982517034292,277,False
249,-0.18183054506599391,240,-7.547263390488095,0.6844886882749264,278,False
98,-0.1822662812166385,218,-7.547287370815919,0.5508524652784981,279,False
303,-0.18506153005412623,220,-7.54765031337738,0.7645557931125686,280,False
160,-0.187658266508524,257,-7.552613761174539,0.6925380367890097,281,False
260,-0.18793653052243645,262,-7.551817653136702,0.770299826685953,282,False
240,-0.1907143274183664,236,-7.555531429705647,0.8728998565099666,283,False
22,-0.19441896392040078,215,-7.5574865703434915,0.8425047685416656,284,False
101,-0.19487125913917452,225,-7.554918360533537,0.7851033169012404,285,False
83,-0.19766274386049268,222,-7.559587321839891,0.7456352756028614,286,False
367,-0.2006404894975263,215,-7.564044839282369,0.649023336224924,287,False
