camera,model_a,model_b,denoise_index,timestep,v_t_l2,v_t_cosine,x_t_l2,hidden_cosine
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,0,1.0,5.008857727050781,0.9707188010215759,0.0,0.9711263179779053
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,1,0.8999999761581421,4.977563858032227,0.9708189964294434,0.5008857250213623,0.9697877168655396
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,2,0.800000011920929,5.138699054718018,0.9694004058837891,0.9952611923217773,0.9681328535079956
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,3,0.699999988079071,5.278467655181885,0.9676523804664612,1.502554178237915,0.9662718176841736
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,4,0.6000000238418579,5.473479270935059,0.9656380414962769,2.019064426422119,0.9636120796203613
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,5,0.5,5.631665229797363,0.9648857116699219,2.5490241050720215,0.9605187773704529
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,6,0.4000000059604645,5.941900253295898,0.9623972177505493,3.088876247406006,0.956222653388977
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,7,0.30000001192092896,6.602830410003662,0.9563014507293701,3.6413018703460693,0.9503488540649414
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,8,0.20000000298023224,7.405516624450684,0.9508154392242432,4.219730377197266,0.9417046308517456
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,9,0.10000000149011612,9.25681209564209,0.9384308457374573,4.787296295166016,0.9299427270889282
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,0,1.0,7.336294651031494,0.939949631690979,0.0,0.9424374103546143
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,1,0.8999999761581421,7.506978988647461,0.9362772703170776,0.7336295247077942,0.9407579898834229
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,2,0.800000011920929,7.828211784362793,0.9317833185195923,1.4814491271972656,0.9372765421867371
