model_name,method,camera,seed,eval_task_success,eval_grasp_success,denoise_index,timestep,layer,attention_source,query_length,key_length,query_count,camera1_mass,camera2_mass,visual_total,language_mass,state_mass,suffix_mass,other_mass,x_t_norm,v_t_norm,suffix_hidden_norm
uniform_corner_12k,uniform,"corner,gripperPOV",10047,28.2,92.5,0,1.0,3,expert_cross,50,177,50,0.31441807746887207,0.26780328154563904,0.5822213590145111,0.10498394072055817,0.31279462575912476,0.0,7.450580596923828e-08,39.305641174316406,20.682453155517578,189.7392120361328
uniform_corner_12k,uniform,"corner,gripperPOV",10047,28.2,92.5,0,1.0,7,expert_cross,50,177,50,0.32966092228889465,0.16958214342594147,0.4992430657148361,0.3339880108833313,0.16676895320415497,0.0,0.0,39.305641174316406,20.682453155517578,189.7392120361328
uniform_corner_12k,uniform,"corner,gripperPOV",10047,28.2,92.5,0,1.0,11,expert_cross,50,177,50,0.3687877655029297,0.2871239483356476,0.6559117138385773,0.29776254296302795,0.04632578045129776,0.0,0.0,39.305641174316406,20.682453155517578,189.7392120361328
uniform_corner_12k,uniform,"corner,gripperPOV",10047,28.2,92.5,1,0.8999999761581421,3,expert_cross,50,177,50,0.3137514591217041,0.26737508177757263,0.5811265408992767,0.10552747547626495,0.3133459687232971,0.0,1.4901161193847656e-08,38.58211135864258,20.669506072998047,189.73716735839844
uniform_corner_12k,uniform,"corner,gripperPOV",10047,28.2,92.5,1,0.8999999761581421,7,expert_cross,50,177,50,0.32590270042419434,0.16863016784191132,0.49453286826610565,0.33796125650405884,0.1675058752298355,0.0,0.0,38.58211135864258,20.669506072998047,189.73716735839844
uniform_corner_12k,uniform,"corner,gripperPOV",10047,28.2,92.5,1,0.8999999761581421,11,expert_cross,50,177,50,0.3678878843784332,0.28454580903053284,0.6524336934089661,0.3013288080692291,0.046237483620643616,0.0,1.4901161193847656e-08,38.58211135864258,20.669506072998047,189.73716735839844
uniform_corner_12k,uniform,"corner,gripperPOV",10047,28.2,92.5,2,0.800000011920929,3,expert_cross,50,177,50,0.31281596422195435,0.2666487693786621,0.5794647336006165,0.10609424114227295,0.3144410252571106,0.0,0.0,37.970516204833984,20.74637222290039,189.7395782470703
uniform_corner_12k,uniform,"corner,gripperPOV",10047,28.2,92.5,2,0.800000011920929,7,expert_cross,50,177,50,0.32416218519210815,0.1665857583284378,0.49074794352054596,0.34118738770484924,0.16806471347808838,0.0,0.0,37.970516204833984,20.74637222290039,189.7395782470703
uniform_corner_12k,uniform,"corner,gripperPOV",10047,28.2,92.5,2,0.800000011920929,11,expert_cross,50,177,50,0.36760663986206055,0.28486812114715576,0.6524747610092163,0.3014819622039795,0.04604325443506241,0.0,2.2351741790771484e-08,37.970516204833984,20.74637222290039,189.7395782470703
uniform_corner_12k,uniform,"corner,gripperPOV",10047,28.2,92.5,3,0.699999988079071,3,expert_cross,50,177,50,0.31254035234451294,0.2661798596382141,0.578720211982727,0.10674377530813217,0.3145360052585602,0.0,7.450580596923828e-09,37.42911911010742,20.933670043945312,189.73085021972656
uniform_corner_12k,uniform,"corner,gripperPOV",10047,28.2,92.5,3,0.699999988079071,7,expert_cross,50,177,50,0.3233257234096527,0.16659106314182281,0.4899167865514755,0.3441181778907776,0.16596496105194092,0.0,7.450580596923828e-08,37.42911911010742,20.933670043945312,189.73085021972656
uniform_corner_12k,uniform,"corner,gripperPOV",10047,28.2,92.5,3,0.699999988079071,11,expert_cross,50,177,50,0.36608749628067017,0.2858907878398895,0.6519782841205597,0.30191317200660706,0.04610858112573624,0.0,0.0,37.42911911010742,20.933670043945312,189.73085021972656
uniform_corner_12k,uniform,"corner,gripperPOV",10047,28.2,92.5,4,0.6000000238418579,3,expert_cross,50,177,50,0.31111854314804077,0.2661161422729492,0.57723468542099,0.10784419625997543,0.314921110868454,0.0,7.450580596923828e-09,36.954071044921875,21.15593910217285,189.74215698242188
uniform_corner_12k,uniform,"corner,gripperPOV",10047,28.2,92.5,4,0.6000000238418579,7,expert_cross,50,177,50,0.3231446444988251,0.16515329480171204,0.4882979393005371,0.3456888794898987,0.16601315140724182,0.0,2.9802322387695312e-08,36.954071044921875,21.15593910217285,189.74215698242188
uniform_corner_12k,uniform,"corner,gripperPOV",10047,28.2,92.5,4,0.6000000238418579,11,expert_cross,50,177,50,0.36592334508895874,0.2863732874393463,0.652296632528305,0.30134108662605286,0.04636228457093239,0.0,0.0,36.954071044921875,21.15593910217285,189.74215698242188
