camera,model_a,model_b,denoise_index,timestep,v_t_l2,v_t_cosine,x_t_l2,hidden_cosine
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,0,1.0,5.0411248207092285,0.974934995174408,0.0,0.9693114161491394
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,1,0.8999999761581421,5.006714820861816,0.9748906493186951,0.5041124820709229,0.9680915474891663
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,2,0.800000011920929,5.051491737365723,0.9747827053070068,1.0014981031417847,0.9666794538497925
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,3,0.699999988079071,5.098325729370117,0.974063515663147,1.5002200603485107,0.9649343490600586
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,4,0.6000000238418579,5.172245502471924,0.9735711812973022,1.9982373714447021,0.9623482823371887
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,5,0.5,5.320629596710205,0.9728898406028748,2.4982924461364746,0.9594639539718628
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,6,0.4000000059604645,5.704564094543457,0.9697378277778625,3.0070090293884277,0.9552170038223267
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,7,0.30000001192092896,6.187787055969238,0.9658547639846802,3.534200668334961,0.9504266977310181
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,8,0.20000000298023224,7.064388275146484,0.9595885872840881,4.078645706176758,0.943425178527832
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,9,0.10000000149011612,8.898387908935547,0.9468902945518494,4.6401143074035645,0.9337891340255737
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,0,1.0,7.631496906280518,0.945467472076416,0.0,0.9446020126342773
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,1,0.8999999761581421,7.836845874786377,0.9412640333175659,0.7631497383117676,0.9429105520248413
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,2,0.800000011920929,8.125431060791016,0.9377103447914124,1.5439189672470093,0.9396822452545166
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,3,0.699999988079071,8.416945457458496,0.9337809085845947,2.3513383865356445,0.9360805749893188
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,4,0.6000000238418579,8.770998001098633,0.9299726486206055,3.1849863529205322,0.9314048290252686
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,5,0.5,9.347490310668945,0.921798825263977,4.044449806213379,0.9239599704742432
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,6,0.4000000059604645,10.209259986877441,0.9110720753669739,4.949357032775879,0.913196325302124
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,7,0.30000001192092896,11.094139099121094,0.9011305570602417,5.908537864685059,0.898928165435791
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,8,0.20000000298023224,12.982603073120117,0.8806667923927307,6.886577129364014,0.8783917427062988
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,9,0.10000000149011612,15.539368629455566,0.873168408870697,7.949550151824951,0.8577007055282593
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,0,1.0,9.269753456115723,0.9286321401596069,0.0,0.9390015602111816
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,1,0.8999999761581421,9.441147804260254,0.9241518974304199,0.9269756078720093,0.9352500438690186
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,2,0.800000011920929,9.454818725585938,0.9237706661224365,1.8683804273605347,0.9317678213119507
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,3,0.699999988079071,9.56072998046875,0.9227772951126099,2.808516025543213,0.926821768283844
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,4,0.6000000238418579,9.724228858947754,0.9216818809509277,3.7566537857055664,0.9219051599502563
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,5,0.5,10.013248443603516,0.9178034663200378,4.714678764343262,0.915283203125
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,6,0.4000000059604645,10.55512523651123,0.9110866189002991,5.6917595863342285,0.9061378240585327
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,7,0.30000001192092896,11.381736755371094,0.9012303948402405,6.69497537612915,0.8936097621917725
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,8,0.20000000298023224,13.114773750305176,0.8801372051239014,7.726630210876465,0.8757853507995605
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,9,0.10000000149011612,16.12083625793457,0.8585352897644043,8.830256462097168,0.8518103361129761
"corner,gripperPOV",ours_v1_corner_12k,random_corner_12k,0,1.0,7.953923225402832,0.937626838684082,0.0,0.9447602033615112
"corner,gripperPOV",ours_v1_corner_12k,random_corner_12k,1,0.8999999761581421,8.119871139526367,0.9342318177223206,0.7953923940658569,0.9413020014762878
"corner,gripperPOV",ours_v1_corner_12k,random_corner_12k,2,0.800000011920929,8.271693229675293,0.9323468208312988,1.60438072681427,0.937505841255188
"corner,gripperPOV",ours_v1_corner_12k,random_corner_12k,3,0.699999988079071,8.395758628845215,0.9306336045265198,2.427133083343506,0.9331417083740234
"corner,gripperPOV",ours_v1_corner_12k,random_corner_12k,4,0.6000000238418579,8.563374519348145,0.9295541048049927,3.257645606994629,0.9274993538856506
"corner,gripperPOV",ours_v1_corner_12k,random_corner_12k,5,0.5,8.846397399902344,0.9264095425605774,4.095595836639404,0.9197245240211487
"corner,gripperPOV",ours_v1_corner_12k,random_corner_12k,6,0.4000000059604645,9.503883361816406,0.9185607433319092,4.9507246017456055,0.9083498120307922
"corner,gripperPOV",ours_v1_corner_12k,random_corner_12k,7,0.30000001192092896,10.377387046813965,0.9075750112533569,5.839816570281982,0.8934372663497925
"corner,gripperPOV",ours_v1_corner_12k,random_corner_12k,8,0.20000000298023224,11.90665054321289,0.8886784315109253,6.76510763168335,0.8714972734451294
"corner,gripperPOV",ours_v1_corner_12k,random_corner_12k,9,0.10000000149011612,13.692384719848633,0.8793189525604248,7.761542320251465,0.8420734405517578
"corner,gripperPOV",ours_v1_corner_12k,uniform_corner_12k,0,1.0,9.734485626220703,0.9030309319496155,0.0,0.9328687191009521
"corner,gripperPOV",ours_v1_corner_12k,uniform_corner_12k,1,0.8999999761581421,9.94401741027832,0.8976281881332397,0.9734484553337097,0.9286330938339233
