model_name,method,camera,seed,eval_task_success,eval_grasp_success,denoise_index,timestep,layer,attention_source,query_length,key_length,query_count,camera1_mass,camera2_mass,visual_total,language_mass,state_mass,suffix_mass,other_mass,x_t_norm,v_t_norm,suffix_hidden_norm
zero_corner_12k,zero,"corner,gripperPOV",10044,32.0,95.0,0,1.0,3,expert_cross,50,177,50,0.3068578243255615,0.21719560027122498,0.5240534245967865,0.1469438523054123,0.3290027678012848,0.0,0.0,40.20967102050781,22.482622146606445,189.73779296875
zero_corner_12k,zero,"corner,gripperPOV",10044,32.0,95.0,0,1.0,7,expert_cross,50,177,50,0.2934333384037018,0.2597084045410156,0.5531417429447174,0.21803009510040283,0.22882820665836334,0.0,0.0,40.20967102050781,22.482622146606445,189.73779296875
zero_corner_12k,zero,"corner,gripperPOV",10044,32.0,95.0,0,1.0,11,expert_cross,50,177,50,0.32838743925094604,0.2121715098619461,0.5405589491128922,0.39476823806762695,0.06467286497354507,0.0,0.0,40.20967102050781,22.482622146606445,189.73779296875
zero_corner_12k,zero,"corner,gripperPOV",10044,32.0,95.0,1,0.8999999761581421,3,expert_cross,50,177,50,0.30433735251426697,0.21794463694095612,0.5222819894552231,0.14835864305496216,0.32935938239097595,0.0,0.0,39.31658172607422,22.35577392578125,189.7380828857422
zero_corner_12k,zero,"corner,gripperPOV",10044,32.0,95.0,1,0.8999999761581421,7,expert_cross,50,177,50,0.29261481761932373,0.2575707733631134,0.5501855909824371,0.21928949654102325,0.23052486777305603,0.0,4.470348358154297e-08,39.31658172607422,22.35577392578125,189.7380828857422
zero_corner_12k,zero,"corner,gripperPOV",10044,32.0,95.0,1,0.8999999761581421,11,expert_cross,50,177,50,0.32637494802474976,0.2093053013086319,0.5356802493333817,0.39874210953712463,0.06557763367891312,0.0,7.450580596923828e-09,39.31658172607422,22.35577392578125,189.7380828857422
zero_corner_12k,zero,"corner,gripperPOV",10044,32.0,95.0,2,0.800000011920929,3,expert_cross,50,177,50,0.3023848831653595,0.21847109496593475,0.5208559781312943,0.14967356622219086,0.3294704556465149,0.0,0.0,38.54880905151367,22.438575744628906,189.73643493652344
zero_corner_12k,zero,"corner,gripperPOV",10044,32.0,95.0,2,0.800000011920929,7,expert_cross,50,177,50,0.2912372946739197,0.2558279037475586,0.5470651984214783,0.2216743528842926,0.2312604933977127,0.0,0.0,38.54880905151367,22.438575744628906,189.73643493652344
zero_corner_12k,zero,"corner,gripperPOV",10044,32.0,95.0,2,0.800000011920929,11,expert_cross,50,177,50,0.32569336891174316,0.2100742608308792,0.5357676297426224,0.3987062871456146,0.0655260756611824,0.0,7.450580596923828e-09,38.54880905151367,22.438575744628906,189.73643493652344
zero_corner_12k,zero,"corner,gripperPOV",10044,32.0,95.0,3,0.699999988079071,3,expert_cross,50,177,50,0.2997414171695709,0.21922408044338226,0.5189654976129532,0.15170809626579285,0.3293263912200928,0.0,1.4901161193847656e-08,37.86216735839844,22.711875915527344,189.7342987060547
zero_corner_12k,zero,"corner,gripperPOV",10044,32.0,95.0,3,0.699999988079071,7,expert_cross,50,177,50,0.2917444109916687,0.25360187888145447,0.5453462898731232,0.22386619448661804,0.2307875156402588,0.0,0.0,37.86216735839844,22.711875915527344,189.7342987060547
zero_corner_12k,zero,"corner,gripperPOV",10044,32.0,95.0,3,0.699999988079071,11,expert_cross,50,177,50,0.32419705390930176,0.2099769562482834,0.5341740101575851,0.40087246894836426,0.06495349109172821,0.0,2.9802322387695312e-08,37.86216735839844,22.711875915527344,189.7342987060547
zero_corner_12k,zero,"corner,gripperPOV",10044,32.0,95.0,4,0.6000000238418579,3,expert_cross,50,177,50,0.2988477647304535,0.22040008008480072,0.5192478448152542,0.15290555357933044,0.32784658670425415,0.0,1.4901161193847656e-08,37.25482940673828,23.002099990844727,189.73507690429688
zero_corner_12k,zero,"corner,gripperPOV",10044,32.0,95.0,4,0.6000000238418579,7,expert_cross,50,177,50,0.29044073820114136,0.2516697943210602,0.5421105325222015,0.22623887658119202,0.23165062069892883,0.0,0.0,37.25482940673828,23.002099990844727,189.73507690429688
zero_corner_12k,zero,"corner,gripperPOV",10044,32.0,95.0,4,0.6000000238418579,11,expert_cross,50,177,50,0.32260772585868835,0.2111215442419052,0.5337292701005936,0.40119120478630066,0.06507954746484756,0.0,0.0,37.25482940673828,23.002099990844727,189.73507690429688
zero_corner_12k,zero,"corner,gripperPOV",10044,32.0,95.0,5,0.5,3,expert_cross,50,177,50,0.29728463292121887,0.2216886579990387,0.5189732909202576,0.15526507794857025,0.3257616460323334,0.0,0.0,36.72780990600586,23.364694595336914,189.7450408935547
zero_corner_12k,zero,"corner,gripperPOV",10044,32.0,95.0,5,0.5,7,expert_cross,50,177,50,0.2906174957752228,0.24993814527988434,0.5405556410551071,0.2276553511619568,0.23178903758525848,0.0,0.0,36.72780990600586,23.364694595336914,189.7450408935547
zero_corner_12k,zero,"corner,gripperPOV",10044,32.0,95.0,5,0.5,11,expert_cross,50,177,50,0.32124119997024536,0.21296899020671844,0.5342101901769638,0.4018176198005676,0.06397216767072678,0.0,2.2351741790771484e-08,36.72780990600586,23.364694595336914,189.7450408935547
zero_corner_12k,zero,"corner,gripperPOV",10044,32.0,95.0,6,0.4000000059604645,3,expert_cross,50,177,50,0.2958206236362457,0.22388623654842377,0.5197068601846695,0.15747715532779694,0.32281598448753357,0.0,0.0,36.28005599975586,23.93698501586914,189.73446655273438
zero_corner_12k,zero,"corner,gripperPOV",10044,32.0,95.0,6,0.4000000059604645,7,expert_cross,50,177,50,0.2910177707672119,0.24888089299201965,0.5398986637592316,0.23159515857696533,0.2285061776638031,0.0,0.0,36.28005599975586,23.93698501586914,189.73446655273438
zero_corner_12k,zero,"corner,gripperPOV",10044,32.0,95.0,6,0.4000000059604645,11,expert_cross,50,177,50,0.3206143081188202,0.217757910490036,0.5383722186088562,0.399808794260025,0.061819009482860565,0.0,0.0,36.28005599975586,23.93698501586914,189.73446655273438
zero_corner_12k,zero,"corner,gripperPOV",10044,32.0,95.0,7,0.30000001192092896,3,expert_cross,50,177,50,0.2947635054588318,0.22584126889705658,0.5206047743558884,0.1614179015159607,0.31797730922698975,0.0,1.4901161193847656e-08,35.90127182006836,24.754186630249023,189.72808837890625
zero_corner_12k,zero,"corner,gripperPOV",10044,32.0,95.0,7,0.30000001192092896,7,expert_cross,50,177,50,0.2921987771987915,0.2463962882757187,0.5385950654745102,0.2371932417154312,0.2242116928100586,0.0,0.0,35.90127182006836,24.754186630249023,189.72808837890625
zero_corner_12k,zero,"corner,gripperPOV",10044,32.0,95.0,7,0.30000001192092896,11,expert_cross,50,177,50,0.3197779059410095,0.22253991663455963,0.5423178225755692,0.3980284035205841,0.05965375900268555,0.0,1.4901161193847656e-08,35.90127182006836,24.754186630249023,189.72808837890625
zero_corner_12k,zero,"corner,gripperPOV",10044,32.0,95.0,8,0.20000000298023224,3,expert_cross,50,177,50,0.2957199811935425,0.22864623367786407,0.5243662148714066,0.16744422912597656,0.3081895411014557,0.0,1.4901161193847656e-08,35.54195785522461,26.414596557617188,189.72996520996094
zero_corner_12k,zero,"corner,gripperPOV",10044,32.0,95.0,8,0.20000000298023224,7,expert_cross,50,177,50,0.2925899028778076,0.2454417496919632,0.5380316525697708,0.24520044028759003,0.21676790714263916,0.0,0.0,35.54195785522461,26.414596557617188,189.72996520996094
zero_corner_12k,zero,"corner,gripperPOV",10044,32.0,95.0,8,0.20000000298023224,11,expert_cross,50,177,50,0.3188614547252655,0.2343323975801468,0.5531938523054123,0.3907090723514557,0.056097086519002914,0.0,0.0,35.54195785522461,26.414596557617188,189.72996520996094
zero_corner_12k,zero,"corner,gripperPOV",10044,32.0,95.0,9,0.10000000149011612,3,expert_cross,50,177,50,0.30324459075927734,0.23498044908046722,0.5382250398397446,0.17914225161075592,0.2826326787471771,0.0,2.9802322387695312e-08,35.12922668457031,30.70867347717285,189.72378540039062
zero_corner_12k,zero,"corner,gripperPOV",10044,32.0,95.0,9,0.10000000149011612,7,expert_cross,50,177,50,0.2912842631340027,0.24440063536167145,0.5356848984956741,0.26139912009239197,0.20291590690612793,0.0,7.450580596923828e-08,35.12922668457031,30.70867347717285,189.72378540039062
zero_corner_12k,zero,"corner,gripperPOV",10044,32.0,95.0,9,0.10000000149011612,11,expert_cross,50,177,50,0.32462620735168457,0.25655290484428406,0.5811791121959686,0.37082698941230774,0.04799386486411095,0.0,3.3527612686157227e-08,35.12922668457031,30.70867347717285,189.72378540039062
