model_name,method,camera,seed,eval_task_success,eval_grasp_success,denoise_index,timestep,layer,attention_source,query_length,key_length,query_count,camera1_mass,camera2_mass,visual_total,language_mass,state_mass,suffix_mass,other_mass,x_t_norm,v_t_norm,suffix_hidden_norm
zero_corner_12k,zero,"corner,gripperPOV",10049,32.0,95.0,0,1.0,3,expert_cross,50,177,50,0.32378217577934265,0.20149101316928864,0.5252731889486313,0.14667363464832306,0.32805317640304565,0.0,0.0,40.447357177734375,21.63433837890625,189.73312377929688
zero_corner_12k,zero,"corner,gripperPOV",10049,32.0,95.0,0,1.0,7,expert_cross,50,177,50,0.3139060437679291,0.21771609783172607,0.5316221415996552,0.2349744290113449,0.23340342938899994,0.0,0.0,40.447357177734375,21.63433837890625,189.73312377929688
zero_corner_12k,zero,"corner,gripperPOV",10049,32.0,95.0,0,1.0,11,expert_cross,50,177,50,0.32580921053886414,0.20170560479164124,0.5275148153305054,0.40035685896873474,0.07212835550308228,0.0,0.0,40.447357177734375,21.63433837890625,189.73312377929688
zero_corner_12k,zero,"corner,gripperPOV",10049,32.0,95.0,1,0.8999999761581421,3,expert_cross,50,177,50,0.3217470049858093,0.2019204944372177,0.523667499423027,0.14810870587825775,0.3282237648963928,0.0,2.9802322387695312e-08,39.55951690673828,21.438119888305664,189.73214721679688
zero_corner_12k,zero,"corner,gripperPOV",10049,32.0,95.0,1,0.8999999761581421,7,expert_cross,50,177,50,0.31448423862457275,0.2152336835861206,0.5297179222106934,0.23634907603263855,0.2339329868555069,0.0,1.4901161193847656e-08,39.55951690673828,21.438119888305664,189.73214721679688
zero_corner_12k,zero,"corner,gripperPOV",10049,32.0,95.0,1,0.8999999761581421,11,expert_cross,50,177,50,0.3237534463405609,0.19874154031276703,0.5224949866533279,0.4042518734931946,0.07325315475463867,0.0,0.0,39.55951690673828,21.438119888305664,189.73214721679688
zero_corner_12k,zero,"corner,gripperPOV",10049,32.0,95.0,2,0.800000011920929,3,expert_cross,50,177,50,0.3203652799129486,0.20197245478630066,0.5223377346992493,0.14911200106143951,0.3285503089427948,0.0,0.0,38.78483963012695,21.502199172973633,189.73764038085938
zero_corner_12k,zero,"corner,gripperPOV",10049,32.0,95.0,2,0.800000011920929,7,expert_cross,50,177,50,0.31372717022895813,0.21367999911308289,0.527407169342041,0.23915614187717438,0.2334367334842682,0.0,0.0,38.78483963012695,21.502199172973633,189.73764038085938
zero_corner_12k,zero,"corner,gripperPOV",10049,32.0,95.0,2,0.800000011920929,11,expert_cross,50,177,50,0.32265961170196533,0.1992388367652893,0.5218984484672546,0.4047955870628357,0.07330597937107086,0.0,0.0,38.78483963012695,21.502199172973633,189.73764038085938
zero_corner_12k,zero,"corner,gripperPOV",10049,32.0,95.0,3,0.699999988079071,3,expert_cross,50,177,50,0.3179929256439209,0.20261172950267792,0.5206046551465988,0.15080128610134125,0.3285940885543823,0.0,0.0,38.08489990234375,21.69091796875,189.74046325683594
zero_corner_12k,zero,"corner,gripperPOV",10049,32.0,95.0,3,0.699999988079071,7,expert_cross,50,177,50,0.31518256664276123,0.21134448051452637,0.5265270471572876,0.24158070981502533,0.23189225792884827,0.0,0.0,38.08489990234375,21.69091796875,189.74046325683594
zero_corner_12k,zero,"corner,gripperPOV",10049,32.0,95.0,3,0.699999988079071,11,expert_cross,50,177,50,0.32052385807037354,0.1990589052438736,0.5195827633142471,0.4076424539089203,0.07277479767799377,0.0,0.0,38.08489990234375,21.69091796875,189.74046325683594
