model_name,method,camera,seed,eval_task_success,eval_grasp_success,denoise_index,timestep,layer,attention_source,query_length,key_length,query_count,camera1_mass,camera2_mass,visual_total,language_mass,state_mass,suffix_mass,other_mass,x_t_norm,v_t_norm,suffix_hidden_norm
ours_v1_corner_12k,ours_v1,"corner,gripperPOV",10044,20.0,90.0,0,1.0,3,expert_cross,50,177,50,0.33862558007240295,0.2064666748046875,0.5450922548770905,0.154917910695076,0.29998981952667236,0.0,1.4901161193847656e-08,40.20967102050781,22.475358963012695,189.73446655273438
ours_v1_corner_12k,ours_v1,"corner,gripperPOV",10044,20.0,90.0,0,1.0,7,expert_cross,50,177,50,0.3256872296333313,0.26791512966156006,0.5936023592948914,0.25019291043281555,0.15620477497577667,0.0,0.0,40.20967102050781,22.475358963012695,189.73446655273438
ours_v1_corner_12k,ours_v1,"corner,gripperPOV",10044,20.0,90.0,0,1.0,11,expert_cross,50,177,50,0.243550106883049,0.21342040598392487,0.4569705128669739,0.45908474922180176,0.08394471555948257,0.0,2.2351741790771484e-08,40.20967102050781,22.475358963012695,189.73446655273438
ours_v1_corner_12k,ours_v1,"corner,gripperPOV",10044,20.0,90.0,1,0.8999999761581421,3,expert_cross,50,177,50,0.3376641869544983,0.20664845407009125,0.5443126410245895,0.15506874024868011,0.30061858892440796,0.0,2.9802322387695312e-08,39.43729019165039,22.38377571105957,189.73631286621094
ours_v1_corner_12k,ours_v1,"corner,gripperPOV",10044,20.0,90.0,1,0.8999999761581421,7,expert_cross,50,177,50,0.3253976106643677,0.26565927267074585,0.5910568833351135,0.25204920768737793,0.15689389407634735,0.0,1.4901161193847656e-08,39.43729019165039,22.38377571105957,189.73631286621094
ours_v1_corner_12k,ours_v1,"corner,gripperPOV",10044,20.0,90.0,1,0.8999999761581421,11,expert_cross,50,177,50,0.24110975861549377,0.2109082192182541,0.45201797783374786,0.46225813031196594,0.08572391420602798,0.0,0.0,39.43729019165039,22.38377571105957,189.73631286621094
ours_v1_corner_12k,ours_v1,"corner,gripperPOV",10044,20.0,90.0,2,0.800000011920929,3,expert_cross,50,177,50,0.3355983793735504,0.20724011957645416,0.5428384989500046,0.15550266206264496,0.3016588091850281,0.0,2.9802322387695312e-08,38.79096221923828,22.574975967407227,189.7316131591797
ours_v1_corner_12k,ours_v1,"corner,gripperPOV",10044,20.0,90.0,2,0.800000011920929,7,expert_cross,50,177,50,0.32645973563194275,0.26402759552001953,0.5904873311519623,0.2527971565723419,0.15671555697917938,0.0,0.0,38.79096221923828,22.574975967407227,189.7316131591797
ours_v1_corner_12k,ours_v1,"corner,gripperPOV",10044,20.0,90.0,2,0.800000011920929,11,expert_cross,50,177,50,0.24050123989582062,0.21048472821712494,0.45098596811294556,0.46257004141807556,0.08644399046897888,0.0,0.0,38.79096221923828,22.574975967407227,189.7316131591797
ours_v1_corner_12k,ours_v1,"corner,gripperPOV",10044,20.0,90.0,3,0.699999988079071,3,expert_cross,50,177,50,0.33420172333717346,0.20835182070732117,0.5425535440444946,0.1553851068019867,0.3020613491535187,0.0,0.0,38.24325942993164,22.62590217590332,189.7378387451172
ours_v1_corner_12k,ours_v1,"corner,gripperPOV",10044,20.0,90.0,3,0.699999988079071,7,expert_cross,50,177,50,0.3275807797908783,0.2625431418418884,0.5901239216327667,0.2533513009548187,0.15652476251125336,0.0,1.4901161193847656e-08,38.24325942993164,22.62590217590332,189.7378387451172
ours_v1_corner_12k,ours_v1,"corner,gripperPOV",10044,20.0,90.0,3,0.699999988079071,11,expert_cross,50,177,50,0.23901817202568054,0.21092362701892853,0.44994179904460907,0.4632323384284973,0.0868258848786354,0.0,0.0,38.24325942993164,22.62590217590332,189.7378387451172
ours_v1_corner_12k,ours_v1,"corner,gripperPOV",10044,20.0,90.0,4,0.6000000238418579,3,expert_cross,50,177,50,0.33191734552383423,0.21010099351406097,0.5420183390378952,0.1555504947900772,0.3024311661720276,0.0,0.0,37.78618240356445,22.80682945251465,189.736572265625
ours_v1_corner_12k,ours_v1,"corner,gripperPOV",10044,20.0,90.0,4,0.6000000238418579,7,expert_cross,50,177,50,0.32997462153434753,0.26033058762550354,0.5903052091598511,0.25413069128990173,0.1555640697479248,0.0,2.9802322387695312e-08,37.78618240356445,22.80682945251465,189.736572265625
ours_v1_corner_12k,ours_v1,"corner,gripperPOV",10044,20.0,90.0,4,0.6000000238418579,11,expert_cross,50,177,50,0.23738865554332733,0.21104219555854797,0.4484308511018753,0.4642162621021271,0.08735289424657822,0.0,0.0,37.78618240356445,22.80682945251465,189.736572265625
