camera,model_a,model_b,denoise_index,timestep,v_t_l2,v_t_cosine,x_t_l2,hidden_cosine
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,0,1.0,5.587067127227783,0.9668333530426025,0.0,0.9694547653198242
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,1,0.8999999761581421,5.5043768882751465,0.9673416614532471,0.5587067604064941,0.9681151509284973
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,2,0.800000011920929,5.584125518798828,0.9668791890144348,1.10580313205719,0.9665994048118591
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,3,0.699999988079071,5.666585922241211,0.965808093547821,1.657642126083374,0.9648066759109497
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,4,0.6000000238418579,5.7319159507751465,0.9655448794364929,2.2131404876708984,0.9621376395225525
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,5,0.5,5.93718147277832,0.9641897082328796,2.7684662342071533,0.9590080976486206
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,6,0.4000000059604645,6.340357780456543,0.9603818655014038,3.3391788005828857,0.9548177719116211
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,7,0.30000001192092896,7.016224384307861,0.953178882598877,3.9319605827331543,0.9492785930633545
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,8,0.20000000298023224,7.995458126068115,0.9435045123100281,4.566360950469971,0.9418967962265015
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,9,0.10000000149011612,9.427018165588379,0.9343173503875732,5.234585762023926,0.9317381978034973
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,0,1.0,10.264514923095703,0.8890879154205322,0.0,0.9294572472572327
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,1,0.8999999761581421,10.586350440979004,0.8804388046264648,1.0264514684677124,0.9263510704040527
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,2,0.800000011920929,11.01495361328125,0.8729686737060547,2.082019329071045,0.9220944046974182
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,3,0.699999988079071,11.546512603759766,0.8621798753738403,3.177891254425049,0.9169187545776367
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,4,0.6000000238418579,12.117920875549316,0.8525886535644531,4.324301242828369,0.9100189805030823
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,5,0.5,12.851512908935547,0.8385937213897705,5.519567966461182,0.9005200862884521
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,6,0.4000000059604645,13.656550407409668,0.8263442516326904,6.783050060272217,0.8875620365142822
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,7,0.30000001192092896,14.23017406463623,0.8221119046211243,8.110516548156738,0.8716619610786438
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,8,0.20000000298023224,15.02800464630127,0.8229970335960388,9.47314739227295,0.8505617380142212
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,9,0.10000000149011612,16.975454330444336,0.8368146419525146,10.838942527770996,0.8278371095657349
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,0,1.0,11.10102367401123,0.8757268190383911,0.0,0.922888457775116
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,1,0.8999999761581421,11.4321928024292,0.8666063547134399,1.110102653503418,0.9183294773101807
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,2,0.800000011920929,11.689061164855957,0.8621653318405151,2.2503535747528076,0.9137289524078369
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,3,0.699999988079071,12.011407852172852,0.8569642901420593,3.4136955738067627,0.9071906805038452
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,4,0.6000000238418579,12.321992874145508,0.8533267974853516,4.605944633483887,0.8998395204544067
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,5,0.5,12.863090515136719,0.8454000949859619,5.82134485244751,0.8905890583992004
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,6,0.4000000059604645,13.334924697875977,0.8407361507415771,7.083755970001221,0.8789955973625183
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,7,0.30000001192092896,13.957466125488281,0.8362221121788025,8.368732452392578,0.8628566265106201
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,8,0.20000000298023224,15.294685363769531,0.8261518478393555,9.684293746948242,0.8421381711959839
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,9,0.10000000149011612,17.17559051513672,0.8354982733726501,11.047900199890137,0.8153249621391296
"corner,gripperPOV",ours_v1_corner_12k,random_corner_12k,0,1.0,9.683343887329102,0.8982530236244202,0.0,0.9319621324539185
"corner,gripperPOV",ours_v1_corner_12k,random_corner_12k,1,0.8999999761581421,9.997028350830078,0.8903733491897583,0.968334436416626,0.9275773167610168
"corner,gripperPOV",ours_v1_corner_12k,random_corner_12k,2,0.800000011920929,10.313791275024414,0.8849725127220154,1.9650148153305054,0.9230281114578247
"corner,gripperPOV",ours_v1_corner_12k,random_corner_12k,3,0.699999988079071,10.601019859313965,0.879302442073822,2.99162220954895,0.9173518419265747
"corner,gripperPOV",ours_v1_corner_12k,random_corner_12k,4,0.6000000238418579,10.927720069885254,0.8745136857032776,4.043165683746338,0.9102747440338135
"corner,gripperPOV",ours_v1_corner_12k,random_corner_12k,5,0.5,11.442560195922852,0.8662182092666626,5.119976043701172,0.9008913040161133
"corner,gripperPOV",ours_v1_corner_12k,random_corner_12k,6,0.4000000059604645,12.016209602355957,0.857879638671875,6.24309778213501,0.8878352642059326
"corner,gripperPOV",ours_v1_corner_12k,random_corner_12k,7,0.30000001192092896,12.679974555969238,0.848702073097229,7.406551361083984,0.8708797693252563
"corner,gripperPOV",ours_v1_corner_12k,random_corner_12k,8,0.20000000298023224,13.819393157958984,0.835355818271637,8.616506576538086,0.8465664386749268
"corner,gripperPOV",ours_v1_corner_12k,random_corner_12k,9,0.10000000149011612,15.040355682373047,0.8421522974967957,9.881514549255371,0.8122971057891846
"corner,gripperPOV",ours_v1_corner_12k,uniform_corner_12k,0,1.0,9.787931442260742,0.8958263397216797,0.0,0.9326179027557373
"corner,gripperPOV",ours_v1_corner_12k,uniform_corner_12k,1,0.8999999761581421,10.1691312789917,0.8863356113433838,0.9787930250167847,0.928324818611145
"corner,gripperPOV",ours_v1_corner_12k,uniform_corner_12k,2,0.800000011920929,10.517668724060059,0.8802950382232666,1.9928945302963257,0.923820972442627
"corner,gripperPOV",ours_v1_corner_12k,uniform_corner_12k,3,0.699999988079071,10.99130630493164,0.8704447150230408,3.040297269821167,0.9173206090927124
"corner,gripperPOV",ours_v1_corner_12k,uniform_corner_12k,4,0.6000000238418579,11.398587226867676,0.8632961511611938,4.131674289703369,0.9105161428451538
"corner,gripperPOV",ours_v1_corner_12k,uniform_corner_12k,5,0.5,12.012192726135254,0.8527791500091553,5.259720802307129,0.9004006385803223
"corner,gripperPOV",ours_v1_corner_12k,uniform_corner_12k,6,0.4000000059604645,12.740094184875488,0.8410879373550415,6.441145420074463,0.886920690536499
