model_name,method,camera,seed,eval_task_success,eval_grasp_success,denoise_index,timestep,layer,attention_source,query_length,key_length,query_count,camera1_mass,camera2_mass,visual_total,language_mass,state_mass,suffix_mass,other_mass,x_t_norm,v_t_norm,suffix_hidden_norm
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10046,34.5,95.0,0,1.0,3,expert_cross,50,177,50,0.3180975914001465,0.23643794655799866,0.5545355379581451,0.14592593908309937,0.2995385229587555,0.0,0.0,40.10272216796875,23.111717224121094,189.7362823486328
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10046,34.5,95.0,0,1.0,7,expert_cross,50,177,50,0.2986813187599182,0.21646180748939514,0.5151431262493134,0.2761726379394531,0.2086842656135559,0.0,0.0,40.10272216796875,23.111717224121094,189.7362823486328
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10046,34.5,95.0,0,1.0,11,expert_cross,50,177,50,0.35377031564712524,0.22383536398410797,0.5776056796312332,0.37118449807167053,0.05120980739593506,0.0,1.4901161193847656e-08,40.10272216796875,23.111717224121094,189.7362823486328
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10046,34.5,95.0,1,0.8999999761581421,3,expert_cross,50,177,50,0.31709954142570496,0.23707030713558197,0.5541698485612869,0.14663349092006683,0.29919669032096863,0.0,0.0,39.23072052001953,22.968076705932617,189.7392120361328
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10046,34.5,95.0,1,0.8999999761581421,7,expert_cross,50,177,50,0.29763028025627136,0.21437382698059082,0.5120041072368622,0.2785443663597107,0.20945151150226593,0.0,1.4901161193847656e-08,39.23072052001953,22.968076705932617,189.7392120361328
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10046,34.5,95.0,1,0.8999999761581421,11,expert_cross,50,177,50,0.35263872146606445,0.22019530832767487,0.5728340297937393,0.37603649497032166,0.05112948641180992,0.0,0.0,39.23072052001953,22.968076705932617,189.7392120361328
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10046,34.5,95.0,2,0.800000011920929,3,expert_cross,50,177,50,0.31694868206977844,0.2370854914188385,0.5540341734886169,0.1468045711517334,0.29916128516197205,0.0,0.0,38.50128936767578,23.033897399902344,189.7309112548828
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10046,34.5,95.0,2,0.800000011920929,7,expert_cross,50,177,50,0.29672756791114807,0.21178196370601654,0.5085095316171646,0.2817481756210327,0.20974229276180267,0.0,0.0,38.50128936767578,23.033897399902344,189.7309112548828
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10046,34.5,95.0,2,0.800000011920929,11,expert_cross,50,177,50,0.3512815833091736,0.2191353738307953,0.5704169571399689,0.3781892955303192,0.05139372870326042,0.0,1.862645149230957e-08,38.50128936767578,23.033897399902344,189.7309112548828
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10046,34.5,95.0,3,0.699999988079071,3,expert_cross,50,177,50,0.31642553210258484,0.23739245533943176,0.5538179874420166,0.14745135605335236,0.29873064160346985,0.0,1.4901161193847656e-08,37.855674743652344,23.220478057861328,189.73748779296875
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10046,34.5,95.0,3,0.699999988079071,7,expert_cross,50,177,50,0.2956094443798065,0.2087918221950531,0.5044012665748596,0.284824013710022,0.21077470481395721,0.0,1.4901161193847656e-08,37.855674743652344,23.220478057861328,189.73748779296875
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10046,34.5,95.0,3,0.699999988079071,11,expert_cross,50,177,50,0.35094401240348816,0.2199259102344513,0.5708699226379395,0.3785131871700287,0.050616923719644547,0.0,0.0,37.855674743652344,23.220478057861328,189.73748779296875
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10046,34.5,95.0,4,0.6000000238418579,3,expert_cross,50,177,50,0.3152652084827423,0.23799751698970795,0.5532627254724503,0.1478775590658188,0.29885968565940857,0.0,2.9802322387695312e-08,37.305320739746094,23.454442977905273,189.73719787597656
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10046,34.5,95.0,4,0.6000000238418579,7,expert_cross,50,177,50,0.2934798300266266,0.20550359785556793,0.4989834278821945,0.28860631585121155,0.21241027116775513,0.0,0.0,37.305320739746094,23.454442977905273,189.73719787597656
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10046,34.5,95.0,4,0.6000000238418579,11,expert_cross,50,177,50,0.3493080139160156,0.21946288645267487,0.5687709003686905,0.3802334666252136,0.05099564045667648,0.0,0.0,37.305320739746094,23.454442977905273,189.73719787597656
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10046,34.5,95.0,5,0.5,3,expert_cross,50,177,50,0.31539538502693176,0.2387801855802536,0.5541755706071854,0.1480644792318344,0.2977599799633026,0.0,0.0,36.84263229370117,23.643102645874023,189.73880004882812
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10046,34.5,95.0,5,0.5,7,expert_cross,50,177,50,0.2914794087409973,0.20402662456035614,0.49550603330135345,0.29072022438049316,0.21377374231815338,0.0,0.0,36.84263229370117,23.643102645874023,189.73880004882812
