model_name,method,camera,seed,eval_task_success,eval_grasp_success,denoise_index,timestep,layer,attention_source,query_length,key_length,query_count,camera1_mass,camera2_mass,visual_total,language_mass,state_mass,suffix_mass,other_mass,x_t_norm,v_t_norm,suffix_hidden_norm
ours_v2_corner_12k,ours_v2,"corner,gripperPOV",10051,25.5,95.5,0,1.0,3,expert_cross,50,177,50,0.283301442861557,0.25096049904823303,0.53426194190979,0.15997792780399323,0.3057601749897003,0.0,0.0,40.919673919677734,20.547927856445312,189.74278259277344
ours_v2_corner_12k,ours_v2,"corner,gripperPOV",10051,25.5,95.5,0,1.0,7,expert_cross,50,177,50,0.24540387094020844,0.39081019163131714,0.6362140625715256,0.24204108119010925,0.12174486368894577,0.0,0.0,40.919673919677734,20.547927856445312,189.74278259277344
ours_v2_corner_12k,ours_v2,"corner,gripperPOV",10051,25.5,95.5,0,1.0,11,expert_cross,50,177,50,0.1914062350988388,0.26280677318573,0.4542130082845688,0.4730128049850464,0.07277417927980423,0.0,7.450580596923828e-09,40.919673919677734,20.547927856445312,189.74278259277344
ours_v2_corner_12k,ours_v2,"corner,gripperPOV",10051,25.5,95.5,1,0.8999999761581421,3,expert_cross,50,177,50,0.2827683687210083,0.25142231583595276,0.5341906845569611,0.15979479253292084,0.3060145378112793,0.0,0.0,40.160316467285156,20.439594268798828,189.73805236816406
ours_v2_corner_12k,ours_v2,"corner,gripperPOV",10051,25.5,95.5,1,0.8999999761581421,7,expert_cross,50,177,50,0.24572202563285828,0.3878900408744812,0.6336120665073395,0.2431715875864029,0.12321636825799942,0.0,0.0,40.160316467285156,20.439594268798828,189.73805236816406
ours_v2_corner_12k,ours_v2,"corner,gripperPOV",10051,25.5,95.5,1,0.8999999761581421,11,expert_cross,50,177,50,0.18949958682060242,0.2595219612121582,0.4490215480327606,0.47782471776008606,0.0731537789106369,0.0,0.0,40.160316467285156,20.439594268798828,189.73805236816406
ours_v2_corner_12k,ours_v2,"corner,gripperPOV",10051,25.5,95.5,2,0.800000011920929,3,expert_cross,50,177,50,0.28212660551071167,0.2513859272003174,0.533512532711029,0.16010060906410217,0.3063868582248688,0.0,0.0,39.51540756225586,20.62078285217285,189.74302673339844
ours_v2_corner_12k,ours_v2,"corner,gripperPOV",10051,25.5,95.5,2,0.800000011920929,7,expert_cross,50,177,50,0.2452169805765152,0.3852873146533966,0.6305042952299118,0.24530799686908722,0.1241876631975174,0.0,4.470348358154297e-08,39.51540756225586,20.62078285217285,189.74302673339844
ours_v2_corner_12k,ours_v2,"corner,gripperPOV",10051,25.5,95.5,2,0.800000011920929,11,expert_cross,50,177,50,0.1891881376504898,0.2605275511741638,0.4497156888246536,0.4784228801727295,0.07186141610145569,0.0,1.4901161193847656e-08,39.51540756225586,20.62078285217285,189.74302673339844
ours_v2_corner_12k,ours_v2,"corner,gripperPOV",10051,25.5,95.5,3,0.699999988079071,3,expert_cross,50,177,50,0.2813621461391449,0.2525562047958374,0.5339183509349823,0.16016921401023865,0.30591246485710144,0.0,0.0,38.94070053100586,20.8778018951416,189.73292541503906
ours_v2_corner_12k,ours_v2,"corner,gripperPOV",10051,25.5,95.5,3,0.699999988079071,7,expert_cross,50,177,50,0.24641567468643188,0.38255855441093445,0.6289742290973663,0.24674686789512634,0.1242789477109909,0.0,0.0,38.94070053100586,20.8778018951416,189.73292541503906
ours_v2_corner_12k,ours_v2,"corner,gripperPOV",10051,25.5,95.5,3,0.699999988079071,11,expert_cross,50,177,50,0.18988445401191711,0.26165446639060974,0.45153892040252686,0.47815608978271484,0.07030501216650009,0.0,0.0,38.94070053100586,20.8778018951416,189.73292541503906
ours_v2_corner_12k,ours_v2,"corner,gripperPOV",10051,25.5,95.5,4,0.6000000238418579,3,expert_cross,50,177,50,0.2805194854736328,0.2535687983036041,0.5340882837772369,0.1608489751815796,0.3050627112388611,0.0,2.9802322387695312e-08,38.430423736572266,21.128368377685547,189.7388458251953
ours_v2_corner_12k,ours_v2,"corner,gripperPOV",10051,25.5,95.5,4,0.6000000238418579,7,expert_cross,50,177,50,0.24724450707435608,0.3793734610080719,0.626617968082428,0.24861539900302887,0.12476667016744614,0.0,0.0,38.430423736572266,21.128368377685547,189.7388458251953
ours_v2_corner_12k,ours_v2,"corner,gripperPOV",10051,25.5,95.5,4,0.6000000238418579,11,expert_cross,50,177,50,0.1900688111782074,0.26265454292297363,0.45272335410118103,0.47815442085266113,0.06912227720022202,0.0,0.0,38.430423736572266,21.128368377685547,189.7388458251953
ours_v2_corner_12k,ours_v2,"corner,gripperPOV",10051,25.5,95.5,5,0.5,3,expert_cross,50,177,50,0.28010326623916626,0.25505951046943665,0.5351627767086029,0.16072025895118713,0.3041169345378876,0.0,2.9802322387695312e-08,37.99153518676758,21.51190757751465,189.73577880859375
ours_v2_corner_12k,ours_v2,"corner,gripperPOV",10051,25.5,95.5,5,0.5,7,expert_cross,50,177,50,0.2494068145751953,0.3769964873790741,0.6264033019542694,0.24871531128883362,0.1248813271522522,0.0,5.960464477539063e-08,37.99153518676758,21.51190757751465,189.73577880859375
