episode_id,deminf_score,num_timestep_samples,raw_score_mean,normalized_score_mean,rank
153,0.002754983218122406,242,-7.180652114642225,0.002754983218122406,152
200,-0.0007258073468120363,266,-7.18047919667753,-0.0007258073468120363,153
146,-0.0011390284630112353,231,-7.1848850332813345,-0.0011390284630112353,154
157,-0.0012478067538870975,235,-7.186474089926862,-0.0012478067538870975,155
25,-0.001500888932687914,220,-7.180448629639366,-0.001500888932687914,156
44,-0.002221774679916039,237,-7.180793253848992,-0.002221774679916039,157
165,-0.003907489389921384,255,-7.182018966924131,-0.003907489389921384,158
84,-0.004365800742889644,226,-7.186978738216523,-0.004365800742889644,159
17,-0.00525593278340325,241,-7.182999444040849,-0.00525593278340325,160
159,-0.006127875769787617,248,-7.183633449257061,-0.006127875769787617,161
5,-0.0068071897433802046,220,-7.184139836918224,-0.0068071897433802046,162
152,-0.007481161719012934,227,-7.187368276010702,-0.007481161719012934,163
143,-0.007875578633251723,274,-7.1862712741768275,-0.007875578633251723,164
210,-0.0102188127218654,219,-7.187136073816494,-0.0102188127218654,165
258,-0.011609433315606094,214,-7.18761918700744,-0.011609433315606094,166
38,-0.013893439716596042,218,-7.192266910447987,-0.013893439716596042,167
108,-0.014350884573629924,238,-7.191384553241463,-0.014350884573629924,168
48,-0.015536464389824499,213,-7.19062291699023,-0.015536464389824499,169
64,-0.019719520961597185,234,-7.193516175631444,-0.019719520961597185,170
10,-0.021373498733654482,245,-7.195451564529315,-0.021373498733654482,171
250,-0.024404336193587315,217,-7.196922587908907,-0.024404336193587315,172
251,-0.029584925991455104,222,-7.20072112641893,-0.029584925991455104,173
136,-0.03212681129139776,208,-7.203080069560271,-0.03212681129139776,174
9,-0.03698351499483891,225,-7.207338701883952,-0.03698351499483891,175
57,-0.0422647105423063,216,-7.213485265955513,-0.0422647105423063,176
243,-0.05015427803257604,238,-7.21564582749909,-0.05015427803257604,177
91,-0.051164086836125076,254,-7.216380077397103,-0.051164086836125076,178
125,-0.05826170918313334,209,-7.22154088453813,-0.05826170918313334,179
167,-0.05875135398684483,246,-7.2218969139626354,-0.05875135398684483,180
94,-0.059542260935119856,239,-7.22357447410062,-0.059542260935119856,181
150,-0.061660537699783274,266,-7.225827085643185,-0.061660537699783274,182
53,-0.06528900786706872,220,-7.226650558095989,-0.06528900786706872,183
101,-0.06538561718922832,223,-7.237824460672512,-0.06538561718922832,184
194,-0.07183016673445469,233,-7.2314067507676985,-0.07183016673445469,185
30,-0.0744036972657211,230,-7.229612792747608,-0.0744036972657211,186
256,-0.07525321715767169,220,-7.2338957114653155,-0.07525321715767169,187
109,-0.0753823873327956,245,-7.2345945890257966,-0.0753823873327956,188
285,-0.07560463833642153,216,-7.239994149885059,-0.07560463833642153,189
95,-0.07749770937615309,249,-7.237820317627117,-0.07749770937615309,190
80,-0.08391105355897387,260,-7.240190977927966,-0.08391105355897387,191
7,-0.08542794302613835,227,-7.241293935173584,-0.08542794302613835,192
180,-0.0886249391938664,228,-7.244002766079372,-0.0886249391938664,193
241,-0.09103537597045645,239,-7.246826661348011,-0.09103537597045645,194
189,-0.0921568500064619,235,-7.246689778862271,-0.0921568500064619,195
187,-0.09229573566105934,235,-7.2465651383636684,-0.09229573566105934,196
185,-0.09327434510673478,237,-7.246999193344438,-0.09327434510673478,197
262,-0.09503069083500446,222,-7.252796640625228,-0.09503069083500446,198
62,-0.09537189558987703,226,-7.252042352625754,-0.09537189558987703,199
112,-0.10136150734551266,262,-7.253847194991949,-0.10136150734551266,200
0,-0.10170996397364579,227,-7.263262833442632,-0.10170996397364579,201
147,-0.10320066459371983,232,-7.254216796365277,-0.10320066459371983,202
188,-0.10880493615436686,247,-7.261752375063465,-0.10880493615436686,203
27,-0.1088860278956019,264,-7.263653101945165,-0.1088860278956019,204
261,-0.11149436989335226,237,-7.262167137215744,-0.11149436989335226,205
177,-0.1166683134071604,228,-7.264009362772891,-0.1166683134071604,206
100,-0.11877149625892995,231,-7.271933334042327,-0.11877149625892995,207
211,-0.12274553509043043,222,-7.272188369218294,-0.12274553509043043,208
198,-0.12560635000927148,233,-7.2743271457961365,-0.12560635000927148,209
23,-0.12586796357589852,250,-7.274805526097615,-0.12586796357589852,210
138,-0.1278546551380697,218,-7.272143150323758,-0.1278546551380697,211
29,-0.1284454700522226,232,-7.2740921857713285,-0.1284454700522226,212
16,-0.131421144975804,228,-7.274988863900391,-0.131421144975804,213
111,-0.13290447194464478,263,-7.275814961722293,-0.13290447194464478,214
257,-0.13329519266741932,244,-7.276861528229843,-0.13329519266741932,215
295,-0.13464751678123826,266,-7.2820730322883245,-0.13464751678123826,216
160,-0.13474673916359411,256,-7.278043066461881,-0.13474673916359411,217
126,-0.13737674643257114,240,-7.27894703745842,-0.13737674643257114,218
144,-0.14427381196068423,222,-7.286209389254137,-0.14427381196068423,219
202,-0.15035465096444403,258,-7.288684464240259,-0.15035465096444403,220
265,-0.15461992434523897,238,-7.291604652458212,-0.15461992434523897,221
231,-0.15522671211686057,235,-7.292309169228195,-0.15522671211686057,222
170,-0.16108168356552796,251,-7.296517532343567,-0.16108168356552796,223
175,-0.16717520691678314,217,-7.3007338211833055,-0.16717520691678314,224
246,-0.16959111472653435,222,-7.317396814042741,-0.16959111472653435,225
