episode_idx,deminf_score,num_score_samples,raw_mean,raw_std,rank,selected
212,0.7413921545644734,243,-6.603668237092237,1.026359492262286,1,True
110,0.7336573716766062,231,-6.605223282075031,1.1322343235806764,2,True
204,0.7029831052049095,239,-6.662952714385348,1.0157941095113345,3,True
8,0.7012209710166164,251,-6.645478880896195,1.0439011823060547,4,True
229,0.6833660788140664,225,-6.64017009417216,1.0718995277479013,5,True
158,0.6713181412069309,254,-6.623148088380108,1.1837724362470847,6,True
120,0.653281010360005,213,-6.633634809783554,1.277964402763935,7,True
293,0.6446132092247698,208,-6.661682497232388,1.1565919954563872,8,True
54,0.6220040344114566,224,-6.706658461264202,1.1067810238318938,9,True
128,0.6192864340447521,216,-6.708498144591296,1.0031413781313276,10,True
174,0.6094578084713012,223,-6.714232260158065,1.0723485155025334,11,True
103,0.606948649054991,251,-6.694531108278677,1.1375404022888085,12,True
71,0.5572878880359176,233,-6.749155960710604,1.0476841484854802,13,True
118,0.5438740217071562,233,-6.783264282946934,0.9555346402476326,14,True
140,0.5265309422299866,248,-6.796538174152374,0.8400328003237043,15,True
197,0.5229794057578383,239,-6.798910156952287,0.7439873832789338,16,True
65,0.5114395506137834,215,-6.799968794889228,0.8688803372372126,17,True
75,0.5082464287741764,238,-6.809622765923081,0.8196511848876046,18,True
148,0.5079759971020033,236,-6.801149957597592,0.8955317186586782,19,True
82,0.49200197839107757,233,-6.818201139420058,1.0074922106207185,20,True
134,0.49194877068070986,211,-6.805305009392955,1.0375794943908412,21,True
281,0.48763794084396384,239,-6.824607563151807,0.5126688805902645,22,True
37,0.4775560538733947,239,-6.8319382820501815,0.7410716488889739,23,True
213,0.4752284149013714,219,-6.813628375620965,1.1097606976667704,24,True
131,0.45304973631766915,239,-6.8497572603584835,0.6839215983767025,25,True
43,0.4488939776432127,230,-6.852778986225958,0.6201686529043584,26,True
154,0.4407550204419951,234,-6.858365613171178,0.7479405823959662,27,True
230,0.42994898441115176,230,-6.861077381216961,0.9695783086969286,28,True
222,0.42970700797344397,225,-6.841832761764526,1.066675350853152,29,True
176,0.41615248755816153,247,-6.8706955681284745,1.0126091592124535,30,True
259,0.40312359416227994,210,-6.887732242402576,0.653179747659924,31,True
268,0.39580697714063473,243,-6.890840811657481,0.6749608116999944,32,True
28,0.3887571017754974,258,-6.823559489053041,1.3157459840249948,33,True
116,0.3851692493471388,247,-6.8935585723393045,1.0634906809375446,34,True
123,0.38040299562919644,230,-6.902579994478088,0.8783575179412,35,True
294,0.369961913729435,231,-6.909185876749983,0.8728116385117082,36,True
78,0.3595230263862778,261,-6.918427685972679,0.6169087740168251,37,True
90,0.35638782679885256,227,-6.921458815688078,0.6187670669603915,38,True
228,0.3556871744106481,242,-6.920551306616833,0.7587734163773522,39,True
59,0.3527761694403375,228,-6.923033711505912,0.5790938290156001,40,True
66,0.34330162368130185,240,-6.92970019446479,0.7576237857833116,41,True
1,0.3429222811331224,227,-6.914850078840438,0.9697228407358233,42,True
161,0.3425540764304631,218,-6.928094694009251,0.9838210496749975,43,True
237,0.34188257191566124,219,-6.931234716824745,0.7967985544187935,44,True
20,0.3352369955532925,230,-6.893535985462907,1.2290472325212647,45,True
224,0.3294135692847474,238,-6.939867699513583,0.5614759671719178,46,True
234,0.32748105384916776,237,-6.941060477335912,0.5858662183950337,47,True
86,0.32402199371751633,229,-6.943409542850011,0.6864709705962965,48,True
61,0.32369610744194693,217,-6.941208607956377,0.8696196808463091,49,True
203,0.32160140004822463,229,-6.9407972775866025,1.1290564082272807,50,True
97,0.31597662932020687,217,-6.940389943745463,1.1217865304879246,51,True
209,0.31075917489748706,245,-6.953219252216573,0.5935004287357376,52,True
81,0.3017636118635864,223,-6.959760085706041,0.6179697888933652,53,True
156,0.30148180225179466,215,-6.954789488075315,0.8963920409724454,54,True
275,0.29830781012789753,212,-6.962362881726439,0.5898001303602312,55,True
181,0.28382574006932576,228,-6.973094243752329,0.680173119076391,56,True
236,0.27540722413479723,216,-6.977157160823729,0.9165891106402376,57,True
24,0.26846592631794663,232,-6.984545852261029,0.8178003842922251,58,True
235,0.2578937990542954,249,-6.990655378165494,0.975108548512594,59,True
227,0.25747707488219923,242,-6.991961612517511,0.6217109179582166,60,True
77,0.24703115711615858,224,-6.999557024666241,0.6142608644316758,61,True
276,0.24177037015827493,226,-7.00338223620502,0.5936498887147932,62,True
142,0.24061949913913536,232,-7.004305808708586,0.5328916767185425,63,True
288,0.2384161576027098,255,-7.006473643483679,0.5980415767199989,64,True
184,0.23421380539142828,218,-7.0104459024715124,0.5514851173094175,65,True
88,0.2298519433922444,257,-7.0119884697534385,0.8442034825051772,66,True
252,0.22846646517632924,210,-7.027356678342062,0.6575026240934323,67,True
13,0.22699890601186504,218,-6.998303803464324,1.121224797004132,68,True
11,0.224537779014169,244,-7.003486802994879,1.0479114964854763,69,True
190,0.22347949038596676,220,-7.018237928188208,0.86392896146742,70,True
297,0.22175189660800768,259,-7.0182413263210455,0.6560241617588587,71,True
193,0.21889666847627576,242,-7.021160892875399,0.6581111846904315,72,True
133,0.21856424717609563,241,-7.024981552799378,0.8507551929934222,73,True
56,0.21847594519776958,218,-7.020537124861271,0.5639590106580611,74,True
113,0.21562922310241417,240,-7.022647039095561,0.5405392517387163,75,True
267,0.21457381886136342,221,-7.023157331199128,0.6342884881006199,76,True
283,0.21182670310835727,231,-7.025507859509401,0.5840102826540481,77,True
218,0.2087639326383808,234,-7.027381802556182,0.5074204561338602,78,True
166,0.19732447645485374,219,-7.03988750884522,0.6303126744221709,79,True
89,0.19559477118549579,246,-7.0387458949877315,0.5346818393102629,80,True
155,0.1940619389288148,238,-7.038271401776654,0.7448323414534345,81,True
172,0.19114250003033145,235,-7.040194658861092,0.4463377018191259,82,True
72,0.18975030451402805,245,-7.04476594211293,0.6419271875503516,83,True
248,0.18671346654943405,234,-7.044342293698564,0.531914144863318,84,True
73,0.1865486998805848,222,-7.043534892457383,0.5894035159849013,85,True
208,0.18485375391003397,244,-7.046254049233401,0.7051878406278745,86,True
273,0.1763988033075624,239,-7.050915062344391,0.6420456865666683,87,True
35,0.1725240813240684,237,-7.053732441447456,0.6395908282606575,88,True
58,0.1698003376088273,238,-7.059883253914969,0.7746345885797548,89,True
102,0.16864964450232878,243,-7.056549613204349,0.608104944576254,90,True
162,0.15842393866099172,243,-7.0643957096199275,0.5637395120656077,91,True
92,0.15785518380648048,236,-7.06439845710151,0.6614331070811006,92,True
79,0.15641834364458002,246,-7.066552030361764,0.6792871961063508,93,True
41,0.1561985631426357,220,-7.073621534578727,0.6710595368657322,94,True
253,0.1550768571947207,219,-7.068412944062115,0.6609055317859187,95,True
286,0.1453655909372838,220,-7.074813648426172,0.7493244826721885,96,True
21,0.14384470234875657,244,-7.073577381874043,0.8751730832088641,97,True
15,0.1421584466085699,246,-7.075811833223999,0.5053774972623508,98,True
163,0.1406898649659264,225,-7.0773314461884675,0.5145164455199419,99,True
290,0.13915861397964988,242,-7.0788552143685415,0.5370866267504765,100,True
199,0.1372343021278443,250,-7.07837591489156,0.8242324117461207,101,True
272,0.13157241949776022,241,-7.083509121363259,0.6081502031556076,102,True
183,0.12749210376272124,237,-7.0864759913309046,0.6019210046762254,103,True
298,0.12294668007520888,254,-7.089439470936933,0.6740451513638168,104,True
98,0.11959979779789005,216,-7.092214627030455,0.5467867863288507,105,True
195,0.11830631359421909,210,-7.103098174503871,0.6432265807623421,106,True
114,0.11273359794714084,215,-7.105254530352215,0.6196607611719638,107,True
18,0.1070247635469586,250,-7.102690498987834,0.874499621207202,108,True
205,0.10532108857008639,262,-7.1035485516371,0.7935872019863143,109,True
45,0.09201001078215926,253,-7.112275650692865,0.6474207813535604,110,True
282,0.09022788651549032,236,-7.095406047368454,1.004541071534208,111,True
244,0.08795461324961114,213,-7.123287806115427,0.5893755022864986,112,True
151,0.0857437341507733,225,-7.119557341116447,0.7163709782248587,113,False
4,0.08483970518366189,265,-7.1211507119472675,0.7702703928222163,114,False
284,0.08472781165168401,235,-7.117600744666782,0.8619367623581203,115,False
6,0.08383499807547942,224,-7.118219847480455,0.5145670120897555,116,False
186,0.08312585959531656,254,-7.118985290602436,0.6944233599115558,117,False
130,0.08266291928124732,239,-7.121247013576193,0.8310873705615097,118,False
296,0.07721190763105525,243,-7.123035614055534,0.6624755779125192,119,False
51,0.07300959028578663,214,-7.126091193558643,0.6031611432693155,120,False
182,0.07122146474995182,231,-7.127961197972814,0.5778965368287501,121,False
124,0.06820210976030067,229,-7.131622531702078,0.4871338180256004,122,False
115,0.06729554378797398,224,-7.132526216762407,0.5665944393520749,123,False
260,0.06435314100884511,250,-7.132666000366211,0.7423264509031765,124,False
179,0.0614770315499142,243,-7.136270560354853,0.5081849768101372,125,False
46,0.061402446990152494,230,-7.134530953393466,0.6761635269488593,126,False
254,0.0604740522302687,227,-7.13565610123801,0.7269177369621067,127,False
269,0.058975278822038776,233,-7.136449884106332,0.7549979945845964,128,False
105,0.05825730108946506,239,-7.1371500555275205,0.6682671253666976,129,False
220,0.057022696213713184,244,-7.137923611317827,0.572832447450547,130,False
85,0.05619098925710837,240,-7.138796193069882,0.5506522739457956,131,False
226,0.055158501917533964,210,-7.141992541721889,0.6218910745693609,132,False
87,0.05381753201590775,225,-7.143552922849302,0.5445653490666666,133,False
50,0.05158441677101235,209,-7.154041340476589,0.6608100534318696,134,False
