model_name,method,camera,seed,eval_task_success,eval_grasp_success,denoise_index,timestep,layer,attention_source,query_length,key_length,query_count,camera1_mass,camera2_mass,visual_total,language_mass,state_mass,suffix_mass,other_mass,x_t_norm,v_t_norm,suffix_hidden_norm
random_corner_12k,random,"corner,gripperPOV",10051,32.0,94.5,0,1.0,3,expert_cross,50,177,50,0.31252214312553406,0.24326612055301666,0.5557882636785507,0.13459676504135132,0.30961495637893677,0.0,1.4901161193847656e-08,40.919673919677734,22.758068084716797,189.73463439941406
random_corner_12k,random,"corner,gripperPOV",10051,32.0,94.5,0,1.0,7,expert_cross,50,177,50,0.26592540740966797,0.3292485773563385,0.5951739847660065,0.22087398171424866,0.18395206332206726,0.0,0.0,40.919673919677734,22.758068084716797,189.73463439941406
random_corner_12k,random,"corner,gripperPOV",10051,32.0,94.5,0,1.0,11,expert_cross,50,177,50,0.3172703981399536,0.24082490801811218,0.5580953061580658,0.38915735483169556,0.05274735391139984,0.0,0.0,40.919673919677734,22.758068084716797,189.73463439941406
random_corner_12k,random,"corner,gripperPOV",10051,32.0,94.5,1,0.8999999761581421,3,expert_cross,50,177,50,0.31147393584251404,0.24318835139274597,0.55466228723526,0.13456827402114868,0.31076937913894653,0.0,5.960464477539063e-08,40.13178634643555,22.636693954467773,189.7371063232422
random_corner_12k,random,"corner,gripperPOV",10051,32.0,94.5,1,0.8999999761581421,7,expert_cross,50,177,50,0.2660587728023529,0.3260675370693207,0.5921263098716736,0.2229841649532318,0.1848895251750946,0.0,0.0,40.13178634643555,22.636693954467773,189.7371063232422
random_corner_12k,random,"corner,gripperPOV",10051,32.0,94.5,1,0.8999999761581421,11,expert_cross,50,177,50,0.31631094217300415,0.2383686900138855,0.5546796321868896,0.39274537563323975,0.05257498100399971,0.0,1.1175870895385742e-08,40.13178634643555,22.636693954467773,189.7371063232422
random_corner_12k,random,"corner,gripperPOV",10051,32.0,94.5,2,0.800000011920929,3,expert_cross,50,177,50,0.3101227879524231,0.24325110018253326,0.5533738881349564,0.1350182741880417,0.31160783767700195,0.0,0.0,39.47013854980469,22.704021453857422,189.73342895507812
random_corner_12k,random,"corner,gripperPOV",10051,32.0,94.5,2,0.800000011920929,7,expert_cross,50,177,50,0.26620227098464966,0.3240763545036316,0.5902786254882812,0.22389404475688934,0.1858273297548294,0.0,0.0,39.47013854980469,22.704021453857422,189.73342895507812
random_corner_12k,random,"corner,gripperPOV",10051,32.0,94.5,2,0.800000011920929,11,expert_cross,50,177,50,0.31579744815826416,0.23746034502983093,0.5532577931880951,0.39397868514060974,0.05276352912187576,0.0,0.0,39.47013854980469,22.704021453857422,189.73342895507812
random_corner_12k,random,"corner,gripperPOV",10051,32.0,94.5,3,0.699999988079071,3,expert_cross,50,177,50,0.30826911330223083,0.2436806708574295,0.5519497841596603,0.13596540689468384,0.31208476424217224,0.0,4.470348358154297e-08,38.90477752685547,22.751604080200195,189.73538208007812
