model_name,method,camera,seed,eval_task_success,eval_grasp_success,denoise_index,timestep,layer,attention_source,query_length,key_length,query_count,camera1_mass,camera2_mass,visual_total,language_mass,state_mass,suffix_mass,other_mass,x_t_norm,v_t_norm,suffix_hidden_norm
zero_corner_12k,zero,"corner,gripperPOV",10046,32.0,95.0,0,1.0,3,expert_cross,50,177,50,0.3127426207065582,0.20635388791561127,0.5190965086221695,0.14912252128124237,0.3317809998989105,0.0,0.0,40.10272216796875,22.52610206604004,189.73297119140625
zero_corner_12k,zero,"corner,gripperPOV",10046,32.0,95.0,0,1.0,7,expert_cross,50,177,50,0.3075222671031952,0.22651538252830505,0.5340376496315002,0.22652222216129303,0.23944012820720673,0.0,0.0,40.10272216796875,22.52610206604004,189.73297119140625
zero_corner_12k,zero,"corner,gripperPOV",10046,32.0,95.0,0,1.0,11,expert_cross,50,177,50,0.30803990364074707,0.19525474309921265,0.5032946467399597,0.4216476380825043,0.07505771517753601,0.0,0.0,40.10272216796875,22.52610206604004,189.73297119140625
zero_corner_12k,zero,"corner,gripperPOV",10046,32.0,95.0,1,0.8999999761581421,3,expert_cross,50,177,50,0.3103463351726532,0.20654462277889252,0.5168909579515457,0.1508685052394867,0.3322405517101288,0.0,0.0,39.22087478637695,22.331514358520508,189.7364501953125
zero_corner_12k,zero,"corner,gripperPOV",10046,32.0,95.0,1,0.8999999761581421,7,expert_cross,50,177,50,0.3076114356517792,0.22412662208080292,0.5317380577325821,0.22797083854675293,0.24029111862182617,0.0,0.0,39.22087478637695,22.331514358520508,189.7364501953125
zero_corner_12k,zero,"corner,gripperPOV",10046,32.0,95.0,1,0.8999999761581421,11,expert_cross,50,177,50,0.30563780665397644,0.19200213253498077,0.4976399391889572,0.42594674229621887,0.0764133632183075,0.0,0.0,39.22087478637695,22.331514358520508,189.7364501953125
zero_corner_12k,zero,"corner,gripperPOV",10046,32.0,95.0,2,0.800000011920929,3,expert_cross,50,177,50,0.3089294731616974,0.20635555684566498,0.5152850300073624,0.15202705562114716,0.3326879143714905,0.0,0.0,38.466915130615234,22.362611770629883,189.7395782470703
zero_corner_12k,zero,"corner,gripperPOV",10046,32.0,95.0,2,0.800000011920929,7,expert_cross,50,177,50,0.3067709505558014,0.22200578451156616,0.5287767350673676,0.23077502846717834,0.2404482364654541,0.0,0.0,38.466915130615234,22.362611770629883,189.7395782470703
zero_corner_12k,zero,"corner,gripperPOV",10046,32.0,95.0,2,0.800000011920929,11,expert_cross,50,177,50,0.3046179413795471,0.19240325689315796,0.4970211982727051,0.4263415038585663,0.07663729041814804,0.0,7.450580596923828e-09,38.466915130615234,22.362611770629883,189.7395782470703
zero_corner_12k,zero,"corner,gripperPOV",10046,32.0,95.0,3,0.699999988079071,3,expert_cross,50,177,50,0.30641937255859375,0.2067389190196991,0.5131582915782928,0.15392988920211792,0.33291178941726685,0.0,2.9802322387695312e-08,37.79654312133789,22.549169540405273,189.74131774902344
zero_corner_12k,zero,"corner,gripperPOV",10046,32.0,95.0,3,0.699999988079071,7,expert_cross,50,177,50,0.3080824315547943,0.21954508125782013,0.5276275128126144,0.23290148377418518,0.23947098851203918,0.0,1.4901161193847656e-08,37.79654312133789,22.549169540405273,189.74131774902344
zero_corner_12k,zero,"corner,gripperPOV",10046,32.0,95.0,3,0.699999988079071,11,expert_cross,50,177,50,0.302686482667923,0.19183383882045746,0.49452032148838043,0.4291931986808777,0.0762864276766777,0.0,5.21540641784668e-08,37.79654312133789,22.549169540405273,189.74131774902344
zero_corner_12k,zero,"corner,gripperPOV",10046,32.0,95.0,4,0.6000000238418579,3,expert_cross,50,177,50,0.3060070276260376,0.20725718140602112,0.5132642090320587,0.15482644736766815,0.3319094181060791,0.0,0.0,37.20783233642578,22.75048065185547,189.74066162109375
zero_corner_12k,zero,"corner,gripperPOV",10046,32.0,95.0,4,0.6000000238418579,7,expert_cross,50,177,50,0.30757638812065125,0.21695025265216827,0.5245266407728195,0.2354862242937088,0.23998716473579407,0.0,0.0,37.20783233642578,22.75048065185547,189.74066162109375
zero_corner_12k,zero,"corner,gripperPOV",10046,32.0,95.0,4,0.6000000238418579,11,expert_cross,50,177,50,0.30114367604255676,0.19273728132247925,0.493880957365036,0.429558664560318,0.07656029611825943,0.0,8.195638656616211e-08,37.20783233642578,22.75048065185547,189.74066162109375
zero_corner_12k,zero,"corner,gripperPOV",10046,32.0,95.0,5,0.5,3,expert_cross,50,177,50,0.3043190538883209,0.2087329775094986,0.5130520313978195,0.15688633918762207,0.3300616443157196,0.0,0.0,36.698158264160156,22.90936279296875,189.73330688476562
zero_corner_12k,zero,"corner,gripperPOV",10046,32.0,95.0,5,0.5,7,expert_cross,50,177,50,0.3082328140735626,0.21562545001506805,0.5238582640886307,0.2364211082458496,0.23972062766551971,0.0,0.0,36.698158264160156,22.90936279296875,189.73330688476562
zero_corner_12k,zero,"corner,gripperPOV",10046,32.0,95.0,5,0.5,11,expert_cross,50,177,50,0.29977861046791077,0.1945326328277588,0.49431124329566956,0.430385947227478,0.07530280202627182,0.0,7.450580596923828e-09,36.698158264160156,22.90936279296875,189.73330688476562
zero_corner_12k,zero,"corner,gripperPOV",10046,32.0,95.0,6,0.4000000059604645,3,expert_cross,50,177,50,0.3025655150413513,0.21139845252037048,0.5139639675617218,0.1589892953634262,0.32704678177833557,0.0,0.0,36.2580451965332,23.293275833129883,189.7276611328125
