model_name,method,camera,seed,eval_task_success,eval_grasp_success,denoise_index,timestep,layer,attention_source,query_length,key_length,query_count,camera1_mass,camera2_mass,visual_total,language_mass,state_mass,suffix_mass,other_mass,x_t_norm,v_t_norm,suffix_hidden_norm
ours_v1_corner_12k,ours_v1,"corner,gripperPOV",10050,20.0,90.0,0,1.0,3,expert_cross,50,177,50,0.32027876377105713,0.225936159491539,0.5462149232625961,0.16022375226020813,0.29356130957603455,0.0,1.4901161193847656e-08,39.5202522277832,23.39232063293457,189.73695373535156
ours_v1_corner_12k,ours_v1,"corner,gripperPOV",10050,20.0,90.0,0,1.0,7,expert_cross,50,177,50,0.31521686911582947,0.2907591462135315,0.605976015329361,0.24562789499759674,0.14839613437652588,0.0,0.0,39.5202522277832,23.39232063293457,189.73695373535156
ours_v1_corner_12k,ours_v1,"corner,gripperPOV",10050,20.0,90.0,0,1.0,11,expert_cross,50,177,50,0.2329827845096588,0.23484718799591064,0.46782997250556946,0.45536768436431885,0.07680227607488632,0.0,6.705522537231445e-08,39.5202522277832,23.39232063293457,189.73695373535156
ours_v1_corner_12k,ours_v1,"corner,gripperPOV",10050,20.0,90.0,1,0.8999999761581421,3,expert_cross,50,177,50,0.3189634382724762,0.22592848539352417,0.5448919236660004,0.16033104062080383,0.2947770357131958,0.0,0.0,38.71696090698242,23.261260986328125,189.73471069335938
ours_v1_corner_12k,ours_v1,"corner,gripperPOV",10050,20.0,90.0,1,0.8999999761581421,7,expert_cross,50,177,50,0.31499120593070984,0.28765276074409485,0.6026439666748047,0.2475106567144394,0.14984537661075592,0.0,0.0,38.71696090698242,23.261260986328125,189.73471069335938
ours_v1_corner_12k,ours_v1,"corner,gripperPOV",10050,20.0,90.0,1,0.8999999761581421,11,expert_cross,50,177,50,0.2300739586353302,0.23192663490772247,0.4620005935430527,0.4593808054924011,0.0786185935139656,0.0,7.450580596923828e-09,38.71696090698242,23.261260986328125,189.73471069335938
ours_v1_corner_12k,ours_v1,"corner,gripperPOV",10050,20.0,90.0,2,0.800000011920929,3,expert_cross,50,177,50,0.31694936752319336,0.2263283133506775,0.5432776808738708,0.1607227474451065,0.29599958658218384,0.0,0.0,38.05388641357422,23.417789459228516,189.73573303222656
ours_v1_corner_12k,ours_v1,"corner,gripperPOV",10050,20.0,90.0,2,0.800000011920929,7,expert_cross,50,177,50,0.3147994875907898,0.2866293787956238,0.6014288663864136,0.248230442404747,0.15034069120883942,0.0,0.0,38.05388641357422,23.417789459228516,189.73573303222656
ours_v1_corner_12k,ours_v1,"corner,gripperPOV",10050,20.0,90.0,2,0.800000011920929,11,expert_cross,50,177,50,0.22872602939605713,0.2312418818473816,0.4599679112434387,0.4607609510421753,0.0792711079120636,0.0,2.9802322387695312e-08,38.05388641357422,23.417789459228516,189.73573303222656
ours_v1_corner_12k,ours_v1,"corner,gripperPOV",10050,20.0,90.0,3,0.699999988079071,3,expert_cross,50,177,50,0.31551411747932434,0.2273876816034317,0.542901799082756,0.1604982316493988,0.2965999245643616,0.0,4.470348358154297e-08,37.50236892700195,23.430179595947266,189.73756408691406
