model_name,method,camera,seed,eval_task_success,eval_grasp_success,denoise_index,timestep,layer,attention_source,query_length,key_length,query_count,camera1_mass,camera2_mass,visual_total,language_mass,state_mass,suffix_mass,other_mass,x_t_norm,v_t_norm,suffix_hidden_norm
random_corner_12k,random,"corner,gripperPOV",10049,32.0,94.5,0,1.0,3,expert_cross,50,177,50,0.3349592983722687,0.23242135345935822,0.5673806518316269,0.13135452568531036,0.30126482248306274,0.0,0.0,40.447357177734375,20.585325241088867,189.74327087402344
random_corner_12k,random,"corner,gripperPOV",10049,32.0,94.5,0,1.0,7,expert_cross,50,177,50,0.30899640917778015,0.23872677981853485,0.547723188996315,0.2427508383989334,0.2095259577035904,0.0,1.4901161193847656e-08,40.447357177734375,20.585325241088867,189.74327087402344
random_corner_12k,random,"corner,gripperPOV",10049,32.0,94.5,0,1.0,11,expert_cross,50,177,50,0.3481813669204712,0.22484879195690155,0.5730301588773727,0.372105211019516,0.054864656180143356,0.0,0.0,40.447357177734375,20.585325241088867,189.74327087402344
random_corner_12k,random,"corner,gripperPOV",10049,32.0,94.5,1,0.8999999761581421,3,expert_cross,50,177,50,0.333834707736969,0.23264962434768677,0.5664843320846558,0.13122494518756866,0.30229073762893677,0.0,0.0,39.66568374633789,20.486347198486328,189.73843383789062
random_corner_12k,random,"corner,gripperPOV",10049,32.0,94.5,1,0.8999999761581421,7,expert_cross,50,177,50,0.30849361419677734,0.23529887199401855,0.5437924861907959,0.24600955843925476,0.21019795536994934,0.0,0.0,39.66568374633789,20.486347198486328,189.73843383789062
random_corner_12k,random,"corner,gripperPOV",10049,32.0,94.5,1,0.8999999761581421,11,expert_cross,50,177,50,0.3469054400920868,0.2219674289226532,0.56887286901474,0.37607815861701965,0.05504896119236946,0.0,1.1175870895385742e-08,39.66568374633789,20.486347198486328,189.73843383789062
random_corner_12k,random,"corner,gripperPOV",10049,32.0,94.5,2,0.800000011920929,3,expert_cross,50,177,50,0.33267393708229065,0.2330494374036789,0.5657233744859695,0.1312699019908905,0.30300670862197876,0.0,1.4901161193847656e-08,38.98711395263672,20.561477661132812,189.73934936523438
random_corner_12k,random,"corner,gripperPOV",10049,32.0,94.5,2,0.800000011920929,7,expert_cross,50,177,50,0.30861198902130127,0.2332720160484314,0.5418840050697327,0.2475752830505371,0.21054071187973022,0.0,0.0,38.98711395263672,20.561477661132812,189.73934936523438
random_corner_12k,random,"corner,gripperPOV",10049,32.0,94.5,2,0.800000011920929,11,expert_cross,50,177,50,0.3453216254711151,0.22042958438396454,0.5657512098550797,0.378474622964859,0.05577411875128746,0.0,4.842877388000488e-08,38.98711395263672,20.561477661132812,189.73934936523438
random_corner_12k,random,"corner,gripperPOV",10049,32.0,94.5,3,0.699999988079071,3,expert_cross,50,177,50,0.3311516344547272,0.23349754512310028,0.5646491795778275,0.13175347447395325,0.3035973608493805,0.0,0.0,38.38399124145508,20.616134643554688,189.73654174804688
random_corner_12k,random,"corner,gripperPOV",10049,32.0,94.5,3,0.699999988079071,7,expert_cross,50,177,50,0.30797553062438965,0.23071829974651337,0.538693830370903,0.2506265938282013,0.2106795310974121,0.0,4.470348358154297e-08,38.38399124145508,20.616134643554688,189.73654174804688
random_corner_12k,random,"corner,gripperPOV",10049,32.0,94.5,3,0.699999988079071,11,expert_cross,50,177,50,0.34423139691352844,0.21979960799217224,0.5640310049057007,0.38066336512565613,0.055305566638708115,0.0,6.332993507385254e-08,38.38399124145508,20.616134643554688,189.73654174804688
