model_name,method,camera,seed,eval_task_success,eval_grasp_success,denoise_index,timestep,layer,attention_source,query_length,key_length,query_count,camera1_mass,camera2_mass,visual_total,language_mass,state_mass,suffix_mass,other_mass,x_t_norm,v_t_norm,suffix_hidden_norm
ours_v3_corner_12k,ours_v3,"corner,gripperPOV",10044,32.0,94.5,0,1.0,3,expert_cross,50,177,50,0.30707284808158875,0.24894191324710846,0.5560147613286972,0.13408005237579346,0.30990520119667053,0.0,0.0,40.20967102050781,22.73189353942871,189.73167419433594
ours_v3_corner_12k,ours_v3,"corner,gripperPOV",10044,32.0,94.5,0,1.0,7,expert_cross,50,177,50,0.32231831550598145,0.24376451969146729,0.5660828351974487,0.2529579699039459,0.18095920979976654,0.0,0.0,40.20967102050781,22.73189353942871,189.73167419433594
ours_v3_corner_12k,ours_v3,"corner,gripperPOV",10044,32.0,94.5,0,1.0,11,expert_cross,50,177,50,0.374866783618927,0.2386922538280487,0.6135590374469757,0.3275437653064728,0.05889718979597092,0.0,7.450580596923828e-09,40.20967102050781,22.73189353942871,189.73167419433594
ours_v3_corner_12k,ours_v3,"corner,gripperPOV",10044,32.0,94.5,1,0.8999999761581421,3,expert_cross,50,177,50,0.30541232228279114,0.24862168729305267,0.5540340095758438,0.13487985730171204,0.31108608841896057,0.0,4.470348358154297e-08,39.3134765625,22.62122344970703,189.73684692382812
ours_v3_corner_12k,ours_v3,"corner,gripperPOV",10044,32.0,94.5,1,0.8999999761581421,7,expert_cross,50,177,50,0.3192932605743408,0.24275600910186768,0.5620492696762085,0.25606071949005127,0.18189004063606262,0.0,0.0,39.3134765625,22.62122344970703,189.73684692382812
ours_v3_corner_12k,ours_v3,"corner,gripperPOV",10044,32.0,94.5,1,0.8999999761581421,11,expert_cross,50,177,50,0.37365812063217163,0.23469160497188568,0.6083497256040573,0.3318379819393158,0.05981231853365898,0.0,0.0,39.3134765625,22.62122344970703,189.73684692382812
ours_v3_corner_12k,ours_v3,"corner,gripperPOV",10044,32.0,94.5,2,0.800000011920929,3,expert_cross,50,177,50,0.3040805459022522,0.24869687855243683,0.552777424454689,0.1355903446674347,0.3116322159767151,0.0,1.4901161193847656e-08,38.544986724853516,22.80562973022461,189.73675537109375
ours_v3_corner_12k,ours_v3,"corner,gripperPOV",10044,32.0,94.5,2,0.800000011920929,7,expert_cross,50,177,50,0.3193167746067047,0.24136307835578918,0.5606798529624939,0.25783035159111023,0.18148981034755707,0.0,0.0,38.544986724853516,22.80562973022461,189.73675537109375
ours_v3_corner_12k,ours_v3,"corner,gripperPOV",10044,32.0,94.5,2,0.800000011920929,11,expert_cross,50,177,50,0.37359732389450073,0.2347533106803894,0.6083506345748901,0.332660436630249,0.05898890271782875,0.0,2.60770320892334e-08,38.544986724853516,22.80562973022461,189.73675537109375
ours_v3_corner_12k,ours_v3,"corner,gripperPOV",10044,32.0,94.5,3,0.699999988079071,3,expert_cross,50,177,50,0.30301937460899353,0.2486659735441208,0.5516853481531143,0.13630595803260803,0.31200870871543884,0.0,0.0,37.86239242553711,22.94715118408203,189.74085998535156
