model_name,method,camera,seed,eval_task_success,eval_grasp_success,denoise_index,timestep,layer,attention_source,query_length,key_length,query_count,camera1_mass,camera2_mass,visual_total,language_mass,state_mass,suffix_mass,other_mass,x_t_norm,v_t_norm,suffix_hidden_norm
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10047,34.5,95.0,0,1.0,3,expert_cross,50,177,50,0.2844330370426178,0.2716144323348999,0.5560474693775177,0.14503732323646545,0.29891523718833923,0.0,0.0,39.305641174316406,22.89824104309082,189.73501586914062
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10047,34.5,95.0,0,1.0,7,expert_cross,50,177,50,0.3017657399177551,0.20920351147651672,0.5109692513942719,0.28612783551216125,0.20290285348892212,0.0,5.960464477539063e-08,39.305641174316406,22.89824104309082,189.73501586914062
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10047,34.5,95.0,0,1.0,11,expert_cross,50,177,50,0.37338247895240784,0.2405639886856079,0.6139464676380157,0.3402608036994934,0.04579273611307144,0.0,0.0,39.305641174316406,22.89824104309082,189.73501586914062
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10047,34.5,95.0,1,0.8999999761581421,3,expert_cross,50,177,50,0.2841046154499054,0.2714794874191284,0.5555841028690338,0.1457970142364502,0.2986189126968384,0.0,0.0,38.48770523071289,22.906463623046875,189.73556518554688
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10047,34.5,95.0,1,0.8999999761581421,7,expert_cross,50,177,50,0.3005671501159668,0.20667250454425812,0.5072396546602249,0.2887520492076874,0.2040082812309265,0.0,1.4901161193847656e-08,38.48770523071289,22.906463623046875,189.73556518554688
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10047,34.5,95.0,1,0.8999999761581421,11,expert_cross,50,177,50,0.37226602435112,0.23813936114311218,0.6104053854942322,0.3438446819782257,0.045749928802251816,0.0,3.725290298461914e-09,38.48770523071289,22.906463623046875,189.73556518554688
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10047,34.5,95.0,2,0.800000011920929,3,expert_cross,50,177,50,0.28414052724838257,0.27125221490859985,0.5553927421569824,0.1460200846195221,0.2985871434211731,0.0,2.9802322387695312e-08,37.808135986328125,23.08453941345215,189.73194885253906
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10047,34.5,95.0,2,0.800000011920929,7,expert_cross,50,177,50,0.30010706186294556,0.20456209778785706,0.5046691596508026,0.2913469076156616,0.20398393273353577,0.0,0.0,37.808135986328125,23.08453941345215,189.73194885253906
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10047,34.5,95.0,2,0.800000011920929,11,expert_cross,50,177,50,0.3712104558944702,0.23835647106170654,0.6095669269561768,0.3446594178676605,0.04577366262674332,0.0,0.0,37.808135986328125,23.08453941345215,189.73194885253906
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10047,34.5,95.0,3,0.699999988079071,3,expert_cross,50,177,50,0.2840024530887604,0.27093490958213806,0.5549373626708984,0.14672844111919403,0.2983342111110687,0.0,0.0,37.22113800048828,23.446090698242188,189.73239135742188
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10047,34.5,95.0,3,0.699999988079071,7,expert_cross,50,177,50,0.2990979850292206,0.20231188833713531,0.5014098733663559,0.2940937578678131,0.20449639856815338,0.0,0.0,37.22113800048828,23.446090698242188,189.73239135742188
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10047,34.5,95.0,3,0.699999988079071,11,expert_cross,50,177,50,0.370726615190506,0.24121756851673126,0.6119441837072372,0.3431231379508972,0.04493271932005882,0.0,0.0,37.22113800048828,23.446090698242188,189.73239135742188
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10047,34.5,95.0,4,0.6000000238418579,3,expert_cross,50,177,50,0.28336381912231445,0.2708820104598999,0.5542458295822144,0.14726504683494568,0.29848912358283997,0.0,0.0,36.7365837097168,23.83808708190918,189.7313995361328
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10047,34.5,95.0,4,0.6000000238418579,7,expert_cross,50,177,50,0.2974860370159149,0.19954603910446167,0.4970320761203766,0.2973826825618744,0.2055852711200714,0.0,0.0,36.7365837097168,23.83808708190918,189.7313995361328
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10047,34.5,95.0,4,0.6000000238418579,11,expert_cross,50,177,50,0.36872565746307373,0.2424187958240509,0.6111444532871246,0.3437812924385071,0.045074235647916794,0.0,1.862645149230957e-08,36.7365837097168,23.83808708190918,189.7313995361328
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10047,34.5,95.0,5,0.5,3,expert_cross,50,177,50,0.28416144847869873,0.27062976360321045,0.5547912120819092,0.1474626362323761,0.2977461516857147,0.0,0.0,36.345340728759766,24.25308609008789,189.73760986328125
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10047,34.5,95.0,5,0.5,7,expert_cross,50,177,50,0.29646772146224976,0.19857409596443176,0.4950418174266815,0.29888826608657837,0.2060699313879013,0.0,0.0,36.345340728759766,24.25308609008789,189.73760986328125
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10047,34.5,95.0,5,0.5,11,expert_cross,50,177,50,0.366504430770874,0.24554085731506348,0.6120452880859375,0.3428991436958313,0.04505559429526329,0.0,0.0,36.345340728759766,24.25308609008789,189.73760986328125
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10047,34.5,95.0,6,0.4000000059604645,3,expert_cross,50,177,50,0.28373658657073975,0.2707100510597229,0.5544466376304626,0.1492021381855011,0.29635119438171387,0.0,2.9802322387695312e-08,36.04739761352539,24.87118911743164,189.73031616210938
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10047,34.5,95.0,6,0.4000000059604645,7,expert_cross,50,177,50,0.29716160893440247,0.19825077056884766,0.4954123795032501,0.29969581961631775,0.20489178597927094,0.0,1.4901161193847656e-08,36.04739761352539,24.87118911743164,189.73031616210938
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10047,34.5,95.0,6,0.4000000059604645,11,expert_cross,50,177,50,0.3655094802379608,0.2508406341075897,0.6163501143455505,0.3404114246368408,0.04323844239115715,0.0,1.862645149230957e-08,36.04739761352539,24.87118911743164,189.73031616210938
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10047,34.5,95.0,7,0.30000001192092896,3,expert_cross,50,177,50,0.2839394807815552,0.27095451951026917,0.5548940002918243,0.15270037949085236,0.2924056053161621,0.0,1.4901161193847656e-08,35.832801818847656,25.877548217773438,189.72923278808594
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10047,34.5,95.0,7,0.30000001192092896,7,expert_cross,50,177,50,0.29507699608802795,0.19758839905261993,0.4926653951406479,0.3021409213542938,0.2051936835050583,0.0,0.0,35.832801818847656,25.877548217773438,189.72923278808594
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10047,34.5,95.0,7,0.30000001192092896,11,expert_cross,50,177,50,0.3633284866809845,0.2564152777194977,0.6197437644004822,0.33731958270072937,0.04293663054704666,0.0,2.2351741790771484e-08,35.832801818847656,25.877548217773438,189.72923278808594
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10047,34.5,95.0,8,0.20000000298023224,3,expert_cross,50,177,50,0.2847347557544708,0.2710534930229187,0.5557882487773895,0.15867003798484802,0.28554171323776245,0.0,0.0,35.68230056762695,27.5566349029541,189.7342071533203
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10047,34.5,95.0,8,0.20000000298023224,7,expert_cross,50,177,50,0.2923019230365753,0.19895096123218536,0.4912528842687607,0.3036360740661621,0.20511098206043243,0.0,5.960464477539063e-08,35.68230056762695,27.5566349029541,189.7342071533203
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10047,34.5,95.0,8,0.20000000298023224,11,expert_cross,50,177,50,0.36320850253105164,0.26608532667160034,0.629293829202652,0.3294171988964081,0.04128901660442352,0.0,0.0,35.68230056762695,27.5566349029541,189.7342071533203
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10047,34.5,95.0,9,0.10000000149011612,3,expert_cross,50,177,50,0.2892090678215027,0.27260932326316833,0.561818391084671,0.17052771151065826,0.2676539123058319,0.0,0.0,35.51205062866211,31.227460861206055,189.73948669433594
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10047,34.5,95.0,9,0.10000000149011612,7,expert_cross,50,177,50,0.2865403890609741,0.20434436202049255,0.4908847510814667,0.31054842472076416,0.19856685400009155,0.0,0.0,35.51205062866211,31.227460861206055,189.73948669433594
ours_v4_corner_12k,ours_v4,"corner,gripperPOV",10047,34.5,95.0,9,0.10000000149011612,11,expert_cross,50,177,50,0.36410677433013916,0.2747683823108673,0.6388751566410065,0.32186976075172424,0.03925506770610809,0.0,1.4901161193847656e-08,35.51205062866211,31.227460861206055,189.73948669433594
