camera,model_a,model_b,denoise_index,timestep,v_t_l2,v_t_cosine,x_t_l2,hidden_cosine
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,0,1.0,5.78216552734375,0.9650581479072571,0.0,0.9688374996185303
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,1,0.8999999761581421,5.942538261413574,0.9627805352210999,0.578216552734375,0.967086672782898
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,2,0.800000011920929,6.173877716064453,0.9603873491287231,1.168974757194519,0.9650629758834839
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,3,0.699999988079071,6.405269622802734,0.9576274156570435,1.7794041633605957,0.9626356363296509
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,4,0.6000000238418579,6.727023124694824,0.9540760517120361,2.4092466831207275,0.9590972661972046
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,5,0.5,7.154708385467529,0.9498249292373657,3.0653717517852783,0.9550940990447998
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,6,0.4000000059604645,7.9592132568359375,0.9402798414230347,3.7586095333099365,0.9488772749900818
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,7,0.30000001192092896,9.34553050994873,0.9213765263557434,4.516982555389404,0.9389627575874329
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,8,0.20000000298023224,10.909353256225586,0.9019403457641602,5.384635925292969,0.9240266680717468
"corner,gripperPOV",ours_v1_corner_12k,ours_v2_corner_12k,9,0.10000000149011612,12.402934074401855,0.8934411406517029,6.36301326751709,0.9025211334228516
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,0,1.0,10.562141418457031,0.8842794299125671,0.0,0.9280675053596497
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,1,0.8999999761581421,10.74748420715332,0.8794180154800415,1.0562140941619873,0.9253645539283752
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,2,0.800000011920929,11.059799194335938,0.8747348189353943,2.1286094188690186,0.9210507869720459
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,3,0.699999988079071,11.406888961791992,0.868432343006134,3.2302651405334473,0.9160999059677124
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,4,0.6000000238418579,11.836944580078125,0.8620480298995972,4.364418983459473,0.9095907211303711
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,5,0.5,12.515542984008789,0.8504484295845032,5.534469127655029,0.9005342721939087
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,6,0.4000000059604645,13.486720085144043,0.8354677557945251,6.766068935394287,0.8878055810928345
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,7,0.30000001192092896,14.60544204711914,0.8197949528694153,8.077139854431152,0.8702020049095154
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,8,0.20000000298023224,16.669967651367188,0.7973026037216187,9.469466209411621,0.844916045665741
"corner,gripperPOV",ours_v1_corner_12k,ours_v3_corner_12k,9,0.10000000149011612,19.235137939453125,0.8013610243797302,10.999754905700684,0.8150132298469543
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,0,1.0,10.924429893493652,0.8824396133422852,0.0,0.919498085975647
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,1,0.8999999761581421,11.15282154083252,0.8772847652435303,1.0924431085586548,0.9147893190383911
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,2,0.800000011920929,11.423460006713867,0.8732528686523438,2.205406904220581,0.9098968505859375
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,3,0.699999988079071,11.678025245666504,0.8706135153770447,3.3431713581085205,0.9031057357788086
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,4,0.6000000238418579,12.00222396850586,0.867148220539093,4.50362491607666,0.8955599069595337
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,5,0.5,12.603010177612305,0.8584374189376831,5.689873695373535,0.8857165575027466
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,6,0.4000000059604645,13.21395206451416,0.851423442363739,6.929129123687744,0.8736445903778076
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,7,0.30000001192092896,14.216468811035156,0.8392970561981201,8.208675384521484,0.8561065196990967
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,8,0.20000000298023224,15.802416801452637,0.8229610919952393,9.553606986999512,0.8332964777946472
"corner,gripperPOV",ours_v1_corner_12k,ours_v4_corner_12k,9,0.10000000149011612,17.806804656982422,0.8224276304244995,10.996094703674316,0.8034146428108215
"corner,gripperPOV",ours_v1_corner_12k,random_corner_12k,0,1.0,9.448479652404785,0.9038764834403992,0.0,0.9335890412330627
"corner,gripperPOV",ours_v1_corner_12k,random_corner_12k,1,0.8999999761581421,9.652576446533203,0.8991706967353821,0.9448480010032654,0.9293084144592285
"corner,gripperPOV",ours_v1_corner_12k,random_corner_12k,2,0.800000011920929,9.880444526672363,0.8960567712783813,1.9074723720550537,0.9246461391448975
"corner,gripperPOV",ours_v1_corner_12k,random_corner_12k,3,0.699999988079071,10.038257598876953,0.8936082124710083,2.8917012214660645,0.9188321828842163
"corner,gripperPOV",ours_v1_corner_12k,random_corner_12k,4,0.6000000238418579,10.269430160522461,0.8909786939620972,3.888295888900757,0.9116434454917908
"corner,gripperPOV",ours_v1_corner_12k,random_corner_12k,5,0.5,10.695026397705078,0.8856260776519775,4.9009294509887695,0.9024144411087036
"corner,gripperPOV",ours_v1_corner_12k,random_corner_12k,6,0.4000000059604645,11.310073852539062,0.8775550127029419,5.949259281158447,0.8894733786582947
"corner,gripperPOV",ours_v1_corner_12k,random_corner_12k,7,0.30000001192092896,12.07640266418457,0.8671881556510925,7.039163589477539,0.8721834421157837
"corner,gripperPOV",ours_v1_corner_12k,random_corner_12k,8,0.20000000298023224,13.441882133483887,0.8510072231292725,8.180344581604004,0.8466465473175049
"corner,gripperPOV",ours_v1_corner_12k,random_corner_12k,9,0.10000000149011612,15.134679794311523,0.8463937044143677,9.41135025024414,0.8101348876953125
"corner,gripperPOV",ours_v1_corner_12k,uniform_corner_12k,0,1.0,10.74853515625,0.87517249584198,0.0,0.9297716617584229
"corner,gripperPOV",ours_v1_corner_12k,uniform_corner_12k,1,0.8999999761581421,11.050360679626465,0.8673982620239258,1.0748534202575684,0.9250067472457886
"corner,gripperPOV",ours_v1_corner_12k,uniform_corner_12k,2,0.800000011920929,11.395090103149414,0.8608719110488892,2.1778104305267334,0.9198745489120483
"corner,gripperPOV",ours_v1_corner_12k,uniform_corner_12k,3,0.699999988079071,11.757011413574219,0.8533473610877991,3.313925266265869,0.9126214981079102
"corner,gripperPOV",ours_v1_corner_12k,uniform_corner_12k,4,0.6000000238418579,12.137495994567871,0.8464889526367188,4.4827799797058105,0.9051321744918823
"corner,gripperPOV",ours_v1_corner_12k,uniform_corner_12k,5,0.5,12.722412109375,0.8367879986763,5.686894416809082,0.8939523100852966
"corner,gripperPOV",ours_v1_corner_12k,uniform_corner_12k,6,0.4000000059604645,13.382770538330078,0.8269343376159668,6.94097900390625,0.879003643989563
"corner,gripperPOV",ours_v1_corner_12k,uniform_corner_12k,7,0.30000001192092896,14.070306777954102,0.8179773092269897,8.247834205627441,0.8599300980567932
"corner,gripperPOV",ours_v1_corner_12k,uniform_corner_12k,8,0.20000000298023224,15.137335777282715,0.8096155524253845,9.600297927856445,0.8327721953392029
"corner,gripperPOV",ours_v1_corner_12k,uniform_corner_12k,9,0.10000000149011612,16.245769500732422,0.819536566734314,11.008651733398438,0.7965942621231079
"corner,gripperPOV",ours_v1_corner_12k,zero_corner_12k,0,1.0,9.0499849319458,0.9151824712753296,0.0,0.9344616532325745
"corner,gripperPOV",ours_v1_corner_12k,zero_corner_12k,1,0.8999999761581421,9.224504470825195,0.9113346934318542,0.9049984216690063,0.9311862587928772
"corner,gripperPOV",ours_v1_corner_12k,zero_corner_12k,2,0.800000011920929,9.540976524353027,0.9064469933509827,1.8247034549713135,0.9265125393867493
"corner,gripperPOV",ours_v1_corner_12k,zero_corner_12k,3,0.699999988079071,9.786419868469238,0.9032306671142578,2.7750492095947266,0.9219286441802979
"corner,gripperPOV",ours_v1_corner_12k,zero_corner_12k,4,0.6000000238418579,10.219538688659668,0.8967294692993164,3.746107816696167,0.9151467084884644
"corner,gripperPOV",ours_v1_corner_12k,zero_corner_12k,5,0.5,10.935562133789062,0.8857080340385437,4.757305145263672,0.9064159393310547
"corner,gripperPOV",ours_v1_corner_12k,zero_corner_12k,6,0.4000000059604645,11.796224594116211,0.8729346394538879,5.831634044647217,0.8947405815124512
"corner,gripperPOV",ours_v1_corner_12k,zero_corner_12k,7,0.30000001192092896,12.45370101928711,0.8654323220252991,6.975101470947266,0.8808217644691467
"corner,gripperPOV",ours_v1_corner_12k,zero_corner_12k,8,0.20000000298023224,13.54881763458252,0.856098473072052,8.163241386413574,0.8608953952789307
"corner,gripperPOV",ours_v1_corner_12k,zero_corner_12k,9,0.10000000149011612,14.682475090026855,0.8677922487258911,9.408368110656738,0.8375568985939026
"corner,gripperPOV",ours_v2_corner_12k,ours_v3_corner_12k,0,1.0,8.420312881469727,0.9235355257987976,0.0,0.9329232573509216
"corner,gripperPOV",ours_v2_corner_12k,ours_v3_corner_12k,1,0.8999999761581421,8.395835876464844,0.9235345125198364,0.8420311808586121,0.9312116503715515
"corner,gripperPOV",ours_v2_corner_12k,ours_v3_corner_12k,2,0.800000011920929,8.55057144165039,0.922441840171814,1.6791118383407593,0.9281892776489258
"corner,gripperPOV",ours_v2_corner_12k,ours_v3_corner_12k,3,0.699999988079071,8.650391578674316,0.9221276640892029,2.5281848907470703,0.9242191314697266
"corner,gripperPOV",ours_v2_corner_12k,ours_v3_corner_12k,4,0.6000000238418579,9.018620491027832,0.918125331401825,3.3857321739196777,0.9197829961776733
"corner,gripperPOV",ours_v2_corner_12k,ours_v3_corner_12k,5,0.5,9.382843017578125,0.9137533903121948,4.273111820220947,0.9124780297279358
