camera,model_a,model_b,denoise_index,timestep,v_t_l2,v_t_cosine,x_t_l2,hidden_cosine
"corner,gripperPOV",ours_v1_corner_12k,uniform_corner_12k,0,1.0,10.47959041595459,0.8948240876197815,0.0,0.9302139282226562
"corner,gripperPOV",ours_v1_corner_12k,uniform_corner_12k,1,0.8999999761581421,10.717251777648926,0.8888177871704102,1.0479590892791748,0.9257373809814453
"corner,gripperPOV",ours_v1_corner_12k,uniform_corner_12k,2,0.800000011920929,11.033766746520996,0.8834338784217834,2.1174449920654297,0.9201906323432922
"corner,gripperPOV",ours_v1_corner_12k,uniform_corner_12k,3,0.699999988079071,11.331457138061523,0.8775673508644104,3.2171528339385986,0.9133045673370361
"corner,gripperPOV",ours_v1_corner_12k,uniform_corner_12k,4,0.6000000238418579,11.657926559448242,0.8717080354690552,4.342191696166992,0.9057820439338684
"corner,gripperPOV",ours_v1_corner_12k,uniform_corner_12k,5,0.5,12.269095420837402,0.8618937134742737,5.496303558349609,0.894332230091095
"corner,gripperPOV",ours_v1_corner_12k,uniform_corner_12k,6,0.4000000059604645,12.950127601623535,0.8518182039260864,6.702005386352539,0.8789293766021729
"corner,gripperPOV",ours_v1_corner_12k,uniform_corner_12k,7,0.30000001192092896,13.618520736694336,0.8430157899856567,7.957458019256592,0.8594083189964294
"corner,gripperPOV",ours_v1_corner_12k,uniform_corner_12k,8,0.20000000298023224,14.56794548034668,0.83622145652771,9.247422218322754,0.8310951590538025
"corner,gripperPOV",ours_v1_corner_12k,uniform_corner_12k,9,0.10000000149011612,15.577201843261719,0.8406413197517395,10.565932273864746,0.79182368516922
"corner,gripperPOV",ours_v1_corner_12k,zero_corner_12k,0,1.0,8.813675880432129,0.9283896684646606,0.0,0.934565544128418
"corner,gripperPOV",ours_v1_corner_12k,zero_corner_12k,1,0.8999999761581421,9.04409408569336,0.9235506057739258,0.8813676834106445,0.9309794902801514
"corner,gripperPOV",ours_v1_corner_12k,zero_corner_12k,2,0.800000011920929,9.295309066772461,0.9199962615966797,1.7831610441207886,0.9265048503875732
"corner,gripperPOV",ours_v1_corner_12k,zero_corner_12k,3,0.699999988079071,9.567723274230957,0.9158099293708801,2.708669900894165,0.92167067527771
"corner,gripperPOV",ours_v1_corner_12k,zero_corner_12k,4,0.6000000238418579,9.91002368927002,0.9107806086540222,3.6573646068573,0.9147634506225586
"corner,gripperPOV",ours_v1_corner_12k,zero_corner_12k,5,0.5,10.62047004699707,0.9002547264099121,4.637495517730713,0.9057166576385498
"corner,gripperPOV",ours_v1_corner_12k,zero_corner_12k,6,0.4000000059604645,11.368714332580566,0.8895413279533386,5.6811442375183105,0.8937923908233643
"corner,gripperPOV",ours_v1_corner_12k,zero_corner_12k,7,0.30000001192092896,11.913097381591797,0.8833156228065491,6.7839741706848145,0.879835844039917
"corner,gripperPOV",ours_v1_corner_12k,zero_corner_12k,8,0.20000000298023224,12.759037017822266,0.8773707151412964,7.917296409606934,0.8603307604789734
"corner,gripperPOV",ours_v1_corner_12k,zero_corner_12k,9,0.10000000149011612,14.236461639404297,0.8770944476127625,9.075532913208008,0.8381154537200928
"corner,gripperPOV",ours_v2_corner_12k,ours_v3_corner_12k,0,1.0,8.224753379821777,0.9360843896865845,0.0,0.9409397840499878
"corner,gripperPOV",ours_v2_corner_12k,ours_v3_corner_12k,1,0.8999999761581421,8.370367050170898,0.9325622916221619,0.822475254535675,0.9387546181678772
"corner,gripperPOV",ours_v2_corner_12k,ours_v3_corner_12k,2,0.800000011920929,8.660849571228027,0.9287999868392944,1.6565409898757935,0.935554027557373
"corner,gripperPOV",ours_v2_corner_12k,ours_v3_corner_12k,3,0.699999988079071,8.87359619140625,0.926023542881012,2.5157792568206787,0.9313780069351196
"corner,gripperPOV",ours_v2_corner_12k,ours_v3_corner_12k,4,0.6000000238418579,9.373926162719727,0.9195215702056885,3.394050121307373,0.926451563835144
"corner,gripperPOV",ours_v2_corner_12k,ours_v3_corner_12k,5,0.5,9.787296295166016,0.9135795831680298,4.314932346343994,0.9190839529037476
"corner,gripperPOV",ours_v2_corner_12k,ours_v3_corner_12k,6,0.4000000059604645,10.429194450378418,0.9059516191482544,5.260400772094727,0.9086732864379883
"corner,gripperPOV",ours_v2_corner_12k,ours_v3_corner_12k,7,0.30000001192092896,11.07398509979248,0.8996642827987671,6.242835998535156,0.8947443962097168
"corner,gripperPOV",ours_v2_corner_12k,ours_v3_corner_12k,8,0.20000000298023224,12.53324031829834,0.8855209946632385,7.228336811065674,0.87503981590271
"corner,gripperPOV",ours_v2_corner_12k,ours_v3_corner_12k,9,0.10000000149011612,15.287514686584473,0.8726115822792053,8.26014518737793,0.8554130792617798
"corner,gripperPOV",ours_v2_corner_12k,ours_v4_corner_12k,0,1.0,9.219837188720703,0.926710844039917,0.0,0.9329725503921509
"corner,gripperPOV",ours_v2_corner_12k,ours_v4_corner_12k,1,0.8999999761581421,9.367116928100586,0.9234392642974854,0.9219837188720703,0.9296153783798218
"corner,gripperPOV",ours_v2_corner_12k,ours_v4_corner_12k,2,0.800000011920929,9.511563301086426,0.921352744102478,1.8559354543685913,0.9264534711837769
"corner,gripperPOV",ours_v2_corner_12k,ours_v4_corner_12k,3,0.699999988079071,9.742560386657715,0.9191856384277344,2.8025310039520264,0.921368420124054
"corner,gripperPOV",ours_v2_corner_12k,ours_v4_corner_12k,4,0.6000000238418579,10.032027244567871,0.9162923693656921,3.7684836387634277,0.9161030054092407
"corner,gripperPOV",ours_v2_corner_12k,ours_v4_corner_12k,5,0.5,10.526444435119629,0.9102264046669006,4.757770538330078,0.907879114151001
"corner,gripperPOV",ours_v2_corner_12k,ours_v4_corner_12k,6,0.4000000059604645,10.983942031860352,0.9059652090072632,5.784201622009277,0.8977490663528442
"corner,gripperPOV",ours_v2_corner_12k,ours_v4_corner_12k,7,0.30000001192092896,12.136279106140137,0.8919145464897156,6.829977512359619,0.883385419845581
"corner,gripperPOV",ours_v2_corner_12k,ours_v4_corner_12k,8,0.20000000298023224,14.62867259979248,0.8598809242248535,7.927881240844727,0.8628963232040405
"corner,gripperPOV",ours_v2_corner_12k,ours_v4_corner_12k,9,0.10000000149011612,17.840909957885742,0.838092565536499,9.158208847045898,0.838198184967041
"corner,gripperPOV",ours_v2_corner_12k,random_corner_12k,0,1.0,8.234306335449219,0.9313672184944153,0.0,0.9477417469024658
"corner,gripperPOV",ours_v2_corner_12k,random_corner_12k,1,0.8999999761581421,8.300358772277832,0.929672360420227,0.8234306573867798,0.9450932741165161
"corner,gripperPOV",ours_v2_corner_12k,random_corner_12k,2,0.800000011920929,8.544088363647461,0.9264894723892212,1.650525450706482,0.9417306780815125
"corner,gripperPOV",ours_v2_corner_12k,random_corner_12k,3,0.699999988079071,8.630020141601562,0.9260406494140625,2.5000557899475098,0.9374009370803833
"corner,gripperPOV",ours_v2_corner_12k,random_corner_12k,4,0.6000000238418579,8.822976112365723,0.9244597554206848,3.3540399074554443,0.9319619536399841
"corner,gripperPOV",ours_v2_corner_12k,random_corner_12k,5,0.5,8.936561584472656,0.9241651892662048,4.220952033996582,0.9242784976959229
"corner,gripperPOV",ours_v2_corner_12k,random_corner_12k,6,0.4000000059604645,9.076056480407715,0.9248968958854675,5.0875244140625,0.9140489101409912
"corner,gripperPOV",ours_v2_corner_12k,random_corner_12k,7,0.30000001192092896,9.51125717163086,0.9219164848327637,5.935764789581299,0.8996002078056335
"corner,gripperPOV",ours_v2_corner_12k,random_corner_12k,8,0.20000000298023224,10.78961181640625,0.9085776209831238,6.763120651245117,0.8783341646194458
"corner,gripperPOV",ours_v2_corner_12k,random_corner_12k,9,0.10000000149011612,12.721944808959961,0.8964868187904358,7.603748798370361,0.8513950705528259
"corner,gripperPOV",ours_v2_corner_12k,uniform_corner_12k,0,1.0,8.428296089172363,0.9270575642585754,0.0,0.9407162666320801
"corner,gripperPOV",ours_v2_corner_12k,uniform_corner_12k,1,0.8999999761581421,8.624316215515137,0.9232610464096069,0.8428294658660889,0.9373515248298645
"corner,gripperPOV",ours_v2_corner_12k,uniform_corner_12k,2,0.800000011920929,8.966992378234863,0.9181540012359619,1.7031161785125732,0.9335057735443115
"corner,gripperPOV",ours_v2_corner_12k,uniform_corner_12k,3,0.699999988079071,9.06481647491455,0.9179458022117615,2.5958476066589355,0.9282175302505493
"corner,gripperPOV",ours_v2_corner_12k,uniform_corner_12k,4,0.6000000238418579,9.468326568603516,0.9122887253761292,3.493325710296631,0.922274649143219
"corner,gripperPOV",ours_v2_corner_12k,uniform_corner_12k,5,0.5,9.856229782104492,0.9073203802108765,4.428593158721924,0.9134770631790161
"corner,gripperPOV",ours_v2_corner_12k,uniform_corner_12k,6,0.4000000059604645,10.24208927154541,0.9039437174797058,5.389703273773193,0.9015198945999146
"corner,gripperPOV",ours_v2_corner_12k,uniform_corner_12k,7,0.30000001192092896,10.792319297790527,0.8991835713386536,6.365323543548584,0.8858709335327148
"corner,gripperPOV",ours_v2_corner_12k,uniform_corner_12k,8,0.20000000298023224,12.011073112487793,0.8865596055984497,7.3440070152282715,0.8633166551589966
"corner,gripperPOV",ours_v2_corner_12k,uniform_corner_12k,9,0.10000000149011612,13.624582290649414,0.8780450820922852,8.343867301940918,0.8330672979354858
"corner,gripperPOV",ours_v2_corner_12k,zero_corner_12k,0,1.0,7.571781635284424,0.945233166217804,0.0,0.9408119916915894
"corner,gripperPOV",ours_v2_corner_12k,zero_corner_12k,1,0.8999999761581421,7.635115146636963,0.9434382319450378,0.7571780681610107,0.9379441738128662
"corner,gripperPOV",ours_v2_corner_12k,zero_corner_12k,2,0.800000011920929,7.991997241973877,0.9384199976921082,1.5173916816711426,0.9341814517974854
"corner,gripperPOV",ours_v2_corner_12k,zero_corner_12k,3,0.699999988079071,8.169212341308594,0.9366928339004517,2.31111216545105,0.9294003248214722
"corner,gripperPOV",ours_v2_corner_12k,zero_corner_12k,4,0.6000000238418579,8.68136978149414,0.9298005700111389,3.1178228855133057,0.9228938221931458
"corner,gripperPOV",ours_v2_corner_12k,zero_corner_12k,5,0.5,9.128413200378418,0.9241781234741211,3.9716391563415527,0.9149522185325623
"corner,gripperPOV",ours_v2_corner_12k,zero_corner_12k,6,0.4000000059604645,9.725607872009277,0.9169019460678101,4.858022689819336,0.904633641242981
"corner,gripperPOV",ours_v2_corner_12k,zero_corner_12k,7,0.30000001192092896,10.45787239074707,0.9084084630012512,5.779831409454346,0.8921038508415222
"corner,gripperPOV",ours_v2_corner_12k,zero_corner_12k,8,0.20000000298023224,11.616317749023438,0.896761953830719,6.720320701599121,0.8759101629257202
"corner,gripperPOV",ours_v2_corner_12k,zero_corner_12k,9,0.10000000149011612,13.142162322998047,0.8955312371253967,7.693257808685303,0.8603549003601074
"corner,gripperPOV",ours_v3_corner_12k,ours_v4_corner_12k,0,1.0,6.304108619689941,0.9664413928985596,0.0,0.9719289541244507
"corner,gripperPOV",ours_v3_corner_12k,ours_v4_corner_12k,1,0.8999999761581421,6.436176776885986,0.9647173285484314,0.63041090965271,0.9709076881408691
"corner,gripperPOV",ours_v3_corner_12k,ours_v4_corner_12k,2,0.800000011920929,6.472995281219482,0.9644537568092346,1.2708929777145386,0.9698444604873657
"corner,gripperPOV",ours_v3_corner_12k,ours_v4_corner_12k,3,0.699999988079071,6.735028266906738,0.9623876810073853,1.9132002592086792,0.9678291082382202
"corner,gripperPOV",ours_v3_corner_12k,ours_v4_corner_12k,4,0.6000000238418579,6.980186462402344,0.9605023860931396,2.5756072998046875,0.965962827205658
"corner,gripperPOV",ours_v3_corner_12k,ours_v4_corner_12k,5,0.5,7.434895992279053,0.9564678072929382,3.2562384605407715,0.9627259969711304
"corner,gripperPOV",ours_v3_corner_12k,ours_v4_corner_12k,6,0.4000000059604645,7.883915901184082,0.952807605266571,3.9706969261169434,0.9586565494537354
"corner,gripperPOV",ours_v3_corner_12k,ours_v4_corner_12k,7,0.30000001192092896,8.830254554748535,0.9443371295928955,4.709608554840088,0.9517455101013184
"corner,gripperPOV",ours_v3_corner_12k,ours_v4_corner_12k,8,0.20000000298023224,10.612035751342773,0.9287488460540771,5.490067481994629,0.9413185119628906
"corner,gripperPOV",ours_v3_corner_12k,ours_v4_corner_12k,9,0.10000000149011612,12.611786842346191,0.9232556223869324,6.342332363128662,0.9278913736343384
"corner,gripperPOV",ours_v3_corner_12k,random_corner_12k,0,1.0,6.204508304595947,0.9641625285148621,0.0,0.9618470668792725
"corner,gripperPOV",ours_v3_corner_12k,random_corner_12k,1,0.8999999761581421,6.288315773010254,0.9623313546180725,0.6204507946968079,0.9605773091316223
"corner,gripperPOV",ours_v3_corner_12k,random_corner_12k,2,0.800000011920929,6.424345016479492,0.9612039923667908,1.2459452152252197,0.958565354347229
"corner,gripperPOV",ours_v3_corner_12k,random_corner_12k,3,0.699999988079071,6.542551040649414,0.9600348472595215,1.8826179504394531,0.9562358856201172
"corner,gripperPOV",ours_v3_corner_12k,random_corner_12k,4,0.6000000238418579,6.701907157897949,0.9591808915138245,2.52797269821167,0.9535719156265259
"corner,gripperPOV",ours_v3_corner_12k,random_corner_12k,5,0.5,7.045955657958984,0.9552447199821472,3.1798574924468994,0.9497045278549194
"corner,gripperPOV",ours_v3_corner_12k,random_corner_12k,6,0.4000000059604645,7.6495537757873535,0.9494432806968689,3.8506999015808105,0.944496750831604
"corner,gripperPOV",ours_v3_corner_12k,random_corner_12k,7,0.30000001192092896,8.352115631103516,0.9428888559341431,4.551265716552734,0.9362080693244934
"corner,gripperPOV",ours_v3_corner_12k,random_corner_12k,8,0.20000000298023224,9.95742130279541,0.9282002449035645,5.266012191772461,0.9222211837768555
"corner,gripperPOV",ours_v3_corner_12k,random_corner_12k,9,0.10000000149011612,12.995391845703125,0.9097283482551575,6.049088478088379,0.9005048274993896
"corner,gripperPOV",ours_v3_corner_12k,uniform_corner_12k,0,1.0,7.495402812957764,0.9471840858459473,0.0,0.9578220844268799
"corner,gripperPOV",ours_v3_corner_12k,uniform_corner_12k,1,0.8999999761581421,7.512776851654053,0.9457337856292725,0.7495402097702026,0.9555888175964355
"corner,gripperPOV",ours_v3_corner_12k,uniform_corner_12k,2,0.800000011920929,7.721609592437744,0.9433834552764893,1.4977359771728516,0.9530267119407654
"corner,gripperPOV",ours_v3_corner_12k,uniform_corner_12k,3,0.699999988079071,7.874053478240967,0.9414955377578735,2.265378952026367,0.9497528076171875
"corner,gripperPOV",ours_v3_corner_12k,uniform_corner_12k,4,0.6000000238418579,8.310392379760742,0.9364084005355835,3.0417745113372803,0.9464879035949707
"corner,gripperPOV",ours_v3_corner_12k,uniform_corner_12k,5,0.5,8.816985130310059,0.9290977120399475,3.8577775955200195,0.9403927326202393
"corner,gripperPOV",ours_v3_corner_12k,uniform_corner_12k,6,0.4000000059604645,9.339077949523926,0.9239109754562378,4.709595203399658,0.9326355457305908
"corner,gripperPOV",ours_v3_corner_12k,uniform_corner_12k,7,0.30000001192092896,10.02418041229248,0.9170897603034973,5.586884498596191,0.9205050468444824
"corner,gripperPOV",ours_v3_corner_12k,uniform_corner_12k,8,0.20000000298023224,11.269511222839355,0.9074527025222778,6.48676872253418,0.9018743634223938
"corner,gripperPOV",ours_v3_corner_12k,uniform_corner_12k,9,0.10000000149011612,14.470243453979492,0.8866937756538391,7.431516647338867,0.8728287816047668
"corner,gripperPOV",ours_v3_corner_12k,zero_corner_12k,0,1.0,6.750442981719971,0.9579252004623413,0.0,0.959729790687561
"corner,gripperPOV",ours_v3_corner_12k,zero_corner_12k,1,0.8999999761581421,6.929344654083252,0.9548207521438599,0.6750444173812866,0.9582207202911377
"corner,gripperPOV",ours_v3_corner_12k,zero_corner_12k,2,0.800000011920929,7.134074687957764,0.9525622725486755,1.3651094436645508,0.9560320377349854
"corner,gripperPOV",ours_v3_corner_12k,zero_corner_12k,3,0.699999988079071,7.3373212814331055,0.950340747833252,2.072986602783203,0.9535754919052124
"corner,gripperPOV",ours_v3_corner_12k,zero_corner_12k,4,0.6000000238418579,7.711695194244385,0.9463770985603333,2.797882080078125,0.9499828815460205
"corner,gripperPOV",ours_v3_corner_12k,zero_corner_12k,5,0.5,8.090556144714355,0.9419207572937012,3.554494619369507,0.945523738861084
"corner,gripperPOV",ours_v3_corner_12k,zero_corner_12k,6,0.4000000059604645,8.426544189453125,0.9395142197608948,4.339897155761719,0.939437747001648
"corner,gripperPOV",ours_v3_corner_12k,zero_corner_12k,7,0.30000001192092896,8.93355941772461,0.935449481010437,5.138670921325684,0.9309494495391846
"corner,gripperPOV",ours_v3_corner_12k,zero_corner_12k,8,0.20000000298023224,9.9763822555542,0.928505539894104,5.965479850769043,0.9197738766670227
"corner,gripperPOV",ours_v3_corner_12k,zero_corner_12k,9,0.10000000149011612,11.979368209838867,0.9239559769630432,6.851873874664307,0.9086148142814636
"corner,gripperPOV",ours_v4_corner_12k,random_corner_12k,0,1.0,8.134435653686523,0.9441003203392029,0.0,0.9572553634643555
"corner,gripperPOV",ours_v4_corner_12k,random_corner_12k,1,0.8999999761581421,8.162582397460938,0.9431542158126831,0.8134436011314392,0.9558664560317993
"corner,gripperPOV",ours_v4_corner_12k,random_corner_12k,2,0.800000011920929,8.073026657104492,0.9448138475418091,1.6270270347595215,0.9543803930282593
"corner,gripperPOV",ours_v4_corner_12k,random_corner_12k,3,0.699999988079071,8.158421516418457,0.9452382922172546,2.4298834800720215,0.951904296875
"corner,gripperPOV",ours_v4_corner_12k,random_corner_12k,4,0.6000000238418579,8.097386360168457,0.9476729035377502,3.2377705574035645,0.9493147730827332
"corner,gripperPOV",ours_v4_corner_12k,random_corner_12k,5,0.5,8.169411659240723,0.9486992955207825,4.033178329467773,0.9454180002212524
"corner,gripperPOV",ours_v4_corner_12k,random_corner_12k,6,0.4000000059604645,8.19195556640625,0.9505560398101807,4.825534343719482,0.9413431882858276
"corner,gripperPOV",ours_v4_corner_12k,random_corner_12k,7,0.30000001192092896,8.74441909790039,0.9471907019615173,5.592629432678223,0.9350742697715759
"corner,gripperPOV",ours_v4_corner_12k,random_corner_12k,8,0.20000000298023224,10.236230850219727,0.9356095194816589,6.360199928283691,0.9270337820053101
"corner,gripperPOV",ours_v4_corner_12k,random_corner_12k,9,0.10000000149011612,13.191950798034668,0.9165511131286621,7.144357681274414,0.9167507886886597
"corner,gripperPOV",ours_v4_corner_12k,uniform_corner_12k,0,1.0,9.757641792297363,0.9177339673042297,0.0,0.9493389129638672
"corner,gripperPOV",ours_v4_corner_12k,uniform_corner_12k,1,0.8999999761581421,9.753458976745605,0.9169049859046936,0.975764274597168,0.9470220804214478
"corner,gripperPOV",ours_v4_corner_12k,uniform_corner_12k,2,0.800000011920929,9.882023811340332,0.9150618314743042,1.9487544298171997,0.9445109367370605
"corner,gripperPOV",ours_v4_corner_12k,uniform_corner_12k,3,0.699999988079071,10.015886306762695,0.9146589636802673,2.9332640171051025,0.9413547515869141
"corner,gripperPOV",ours_v4_corner_12k,uniform_corner_12k,4,0.6000000238418579,10.267359733581543,0.9124784469604492,3.9259116649627686,0.9378812909126282
"corner,gripperPOV",ours_v4_corner_12k,uniform_corner_12k,5,0.5,10.527111053466797,0.9105416536331177,4.940631866455078,0.932664155960083
"corner,gripperPOV",ours_v4_corner_12k,uniform_corner_12k,6,0.4000000059604645,10.659729957580566,0.9119793176651001,5.971303462982178,0.9262791872024536
"corner,gripperPOV",ours_v4_corner_12k,uniform_corner_12k,7,0.30000001192092896,11.266003608703613,0.9078162312507629,6.996881008148193,0.9163539409637451
"corner,gripperPOV",ours_v4_corner_12k,uniform_corner_12k,8,0.20000000298023224,12.835570335388184,0.8939688801765442,8.033808708190918,0.902411699295044
"corner,gripperPOV",ours_v4_corner_12k,uniform_corner_12k,9,0.10000000149011612,16.366104125976562,0.8660687804222107,9.11246109008789,0.8820196986198425
"corner,gripperPOV",ours_v4_corner_12k,zero_corner_12k,0,1.0,8.467825889587402,0.9384332299232483,0.0,0.9535762071609497
"corner,gripperPOV",ours_v4_corner_12k,zero_corner_12k,1,0.8999999761581421,8.674107551574707,0.9346746206283569,0.8467827439308167,0.9509015083312988
"corner,gripperPOV",ours_v4_corner_12k,zero_corner_12k,2,0.800000011920929,8.833283424377441,0.9325828552246094,1.7118418216705322,0.9482565522193909
"corner,gripperPOV",ours_v4_corner_12k,zero_corner_12k,3,0.699999988079071,9.007417678833008,0.9313660860061646,2.591238021850586,0.9445708990097046
"corner,gripperPOV",ours_v4_corner_12k,zero_corner_12k,4,0.6000000238418579,9.208209037780762,0.9299792051315308,3.482652187347412,0.9401628971099854
"corner,gripperPOV",ours_v4_corner_12k,zero_corner_12k,5,0.5,9.785964012145996,0.9229543805122375,4.391841411590576,0.9338149428367615
"corner,gripperPOV",ours_v4_corner_12k,zero_corner_12k,6,0.4000000059604645,10.377045631408691,0.9165874123573303,5.347965240478516,0.9262028932571411
"corner,gripperPOV",ours_v4_corner_12k,zero_corner_12k,7,0.30000001192092896,11.547428131103516,0.9027408957481384,6.34495210647583,0.9144974946975708
"corner,gripperPOV",ours_v4_corner_12k,zero_corner_12k,8,0.20000000298023224,13.465690612792969,0.8826076984405518,7.4287848472595215,0.8995770215988159
"corner,gripperPOV",ours_v4_corner_12k,zero_corner_12k,9,0.10000000149011612,15.979459762573242,0.8728671073913574,8.634875297546387,0.883047342300415
"corner,gripperPOV",random_corner_12k,uniform_corner_12k,0,1.0,5.733061790466309,0.9661839008331299,0.0,0.9646052122116089
